selectivity,seed,query_id,bernoulli,birch,distance_shell,gmm,hdbscan,hilbert,hybrid,kde_pilot,kdtree,km20,lsh,minibatch,minibatch_partial,pca1d,pq,random_proj,sobol,sparse_rp,spectral,zorder,best,worst,spread
0.1,0.3,14,1.0367204269383186,1.0071730236184941,1.3614643149104166,1.616205068922993,1.1050854794023786,1.1976644194839168,1.3049100868279113,1.1358982161801052,1.0351195321217284,1.1441552339742571,1.3551304517084157,1.0461241989434544,1.0857570341945388,1.2400832056980011,1.0558820833998839,1.0672820504841807,1.6348306072185699,1.06480427728204,1.1376747277718018,1.089572785816654,birch,sobol,0.6276575836000757
0.1,0.3,15,1.1482899898717236,1.1435707863693718,1.0371651521422018,1.1931509903599828,1.2140064663376526,1.0234307580900028,1.3012004904779222,1.1645911719673692,1.1597688711994976,1.0178606766485532,1.086230831033468,1.0579590385430258,1.0229253055659446,1.147900368438057,1.053871197180608,1.0620534324073403,1.054638306831301,1.093069654352407,1.2122391975534446,1.000564797196737,zorder,hybrid,0.3006356932811851
0.1,0.3,16,1.028385804933638,1.126190285204128,1.015201371537053,1.1752080211060367,1.2037172131669451,1.1026143628690384,1.0107577688439546,1.2306840308616458,1.1445783657519968,1.0553505771744016,1.1223691402738694,1.1259574641722203,1.1916418279266665,1.0394090188336147,1.134094956993866,1.107300341918311,1.048448715533162,1.1074260434486718,1.1803177454147935,1.0463612477866773,hybrid,kde_pilot,0.21992626201769117
0.1,0.3,17,1.0512090798611111,1.0475031157926329,1.3412215641203,1.5102833932500794,1.1178692344582497,1.0234727530201155,1.0243324714217512,1.3177749187084038,1.0597204196476218,1.1408571266604364,1.0189968944812338,1.0972669172597675,1.01706129134403,1.0066784051675584,1.0363871670773648,1.1741629124664568,1.3580497964041633,1.2924589050172717,1.0731320107528528,1.0819411530330225,pca1d,gmm,0.5036049880825211
0.1,0.3,18,1.1813394140625,1.3585046729652515,1.0663227468152867,1.0806803605364057,1.0814391629322697,1.0011758046661627,1.088422861412813,1.0411324453609228,1.0040911046830334,1.04883166963886,1.0432760218820183,1.1566179179121252,1.064541559705013,1.209252979410077,1.0886725393215544,1.1180826989180264,1.0087431756048972,1.0827638470177687,1.139334512865216,1.0031252751299418,hilbert,birch,0.3573288682990887
0.1,0.3,19,1.0914723263888888,1.0052243852370648,1.0366446305031447,1.111391788556265,1.0297420718848775,1.1047489926420246,1.2801393795647866,1.1814151516385396,1.0349141068527656,1.3293548132672972,1.054169536672173,1.192978887642081,1.0551640673336222,1.0515595804882616,1.040659025717778,1.231370387908734,1.0852510481153905,1.187831695299266,1.129383632472258,1.1613612949380399,birch,km20,0.3241304280302324
0.1,0.3,20,1.1952504255887266,1.0465993319353564,1.6547231917475729,1.1263880798915342,1.1493906432348187,1.2264496871387889,1.2013138589830032,1.3592754885777987,1.2829126227388519,1.0618218422502443,1.0915119467527972,1.0764872184625613,1.040124963914922,1.0454333010828851,1.1805587953704304,1.0926992146679904,1.0653962653923559,1.008270386640076,1.1734457950381012,1.049641925827897,sparse_rp,distance_shell,0.6464528051074969
0.1,0.3,21,1.115635125,1.3628395284680273,1.0916267474611314,1.1079053524025513,1.0475606882152488,1.1597520363839298,1.0811730359705007,1.052425478626817,1.1225688558016282,1.2168760491095998,1.3559167516552688,1.0688254311088579,1.1070926344357108,1.1680410103782104,1.050590300407063,1.102687571747379,1.0124974203268666,1.097557681608303,1.1292056578385445,1.0891285698430253,sobol,birch,0.3503421081411606
0.1,0.3,22,1.096767375,1.0458500873389038,1.1971756558098592,1.0308175057344506,1.1686055482221043,1.0873322220426105,1.0660730867573927,1.206498813950428,1.0202030150234924,1.2444002179827018,1.017975932033421,1.168127118682345,1.2645038152429984,1.02971667197503,1.1447080862883032,1.1989306469122978,1.1971149204749953,1.284350084745763,1.2291068865470507,1.1846430704812716,lsh,sparse_rp,0.266374152712342
0.1,0.3,23,1.0676691666666667,1.2545917538904054,1.0316180000000001,1.155476162798667,1.0438526341885426,1.012598538574033,1.1357870875986658,1.3361153503822436,1.2188862088511478,1.2695316066776112,1.1048922527184601,1.0252624267709052,1.010856528618114,1.076042467337886,1.070031320595272,1.389586608506964,1.04651728118677,1.0991929497703028,1.0046603912268945,1.083552615104231,spectral,random_proj,0.38492621728006937
0.1,0.3,24,1.3177222413793102,1.073638250623183,1.0194770180722892,1.1554680685387164,1.0085865149110522,1.1766291725431584,1.1237491323791495,1.2834879425768269,1.1279931867459434,1.0215422279539028,1.165448701616166,1.2604568148645383,1.0852746332884915,1.1402899198942882,1.0967872808122243,1.1472403908407893,1.2067667738401586,1.1002804820076326,1.126730982913574,1.2967835657898483,hdbscan,bernoulli,0.30913572646825793
0.1,0.3,25,1.0765896701388888,1.2664428932233525,1.0428855930653496,1.1333205204594412,1.0219888306703504,1.1314057946889502,1.2832065989497627,1.1436785245558694,1.5887323228856265,1.032084046359994,1.3086023969459313,1.1359625606678538,1.095971703529478,1.0929300046720865,1.2765632329911574,1.170164685876697,1.2673759830178275,1.136817029479436,1.1992862751530808,1.3147745274832559,hdbscan,kdtree,0.5667434922152761
0.1,0.3,26,1.19481140625,1.409279792407185,1.393139136234246,1.0802942246779361,1.2409428327373733,1.0610249223449828,1.0539300845155817,1.0604969945899247,1.0561965338292105,1.0674430313466052,1.1045802154182587,1.0921712118860198,1.243324478296401,1.0431210213953108,1.1073775148115585,1.3890565348358428,1.2845537797761482,1.099704222625712,1.05176404092294,1.1707516653463916,pca1d,birch,0.3661587710118741
0.1,0.3,27,1.1003722926256718,1.1201547220570591,1.0306932926829269,1.144237834978533,1.1410890599949037,1.081981647431065,1.0579829975623736,1.0379044328401277,1.0597161510038966,1.0210437791321152,1.1484637421296835,1.1179345096695439,1.092685952900614,1.4934643858233436,1.0735808744677915,1.1858857740696245,1.1703423183791142,1.0551264459881298,1.059763204816289,1.02701043131926,km20,pca1d,0.47242060669122843
0.1,0.3,28,1.1729923592255214,1.2796833458202361,1.163665419520548,1.0804910463379744,1.0990758333609532,1.0276950772338558,1.1842197036090796,1.5825994916729,1.1420442143504081,1.124586153590388,1.0425330504702275,1.0016741350063283,1.0793478780447323,1.1855595224057343,1.0921889670005414,1.10320462828727,2.2122716116286485,1.0999543875318745,1.1932440200030663,1.0595857006966691,minibatch,sobol,1.2105974766223202
0.1,0.3,29,1.0686003641842168,1.0504362390330868,1.464786077586207,1.1502665722375114,1.0849704486388312,1.0223398930015994,1.1009631922707097,1.6697976709772495,1.0434432774547266,1.06854365737638,1.2487367294821239,1.2286637112664862,1.2145570345324725,1.264204189337225,1.0110205768945377,1.0600486862591192,1.0677746358924882,1.011205614610039,1.0650316638702326,1.0614631211370789,pq,kde_pilot,0.6587770940827118
0.1,0.3,30,1.0737695035253196,1.0583315787427032,1.240979388689675,1.063983290947322,1.1137326730676642,1.0748320855894502,1.1847139313703468,1.0838393684036993,1.2536024251370257,1.0614764819659006,1.1968118650141406,1.0472319436190105,1.0940876863379116,1.078765455776348,1.0738610949595015,1.2017856586662565,1.0086053839937215,1.1781139157948337,1.2780891751471106,1.0706872603556288,sobol,spectral,0.26948379115338916
0.1,0.3,31,1.0565736805555555,1.0076148253440684,1.3694961991869918,1.0381783215804836,1.054019299905947,1.1191408793006177,1.3433780737841945,1.1577635894967955,1.023571971572613,1.1836872694896337,1.0048205440086637,1.0747129000148365,1.0724366549218949,1.1449402474195751,1.0556505453582223,1.2906602661254303,1.370570896396021,1.0268319987630075,1.0838750247385174,1.0735713622659226,lsh,sobol,0.3657503523873573
0.1,0.3,32,1.100105875,1.011324712160862,1.3815464154704882,1.1577450445531674,1.0565486065387262,1.2407419309554142,1.0566534780237928,1.0680993975616844,1.00581522937053,1.0104191574369885,1.0643157904155574,1.1140510719586147,1.005112356619886,1.0392295923402723,1.2717916208008206,1.068822352822225,1.1647821166949524,1.12226098895876,1.0034768910258278,1.0108024467403343,spectral,distance_shell,0.37806952444466035
0.1,0.3,33,1.2164676562499999,1.1019423561615236,1.6736975242718448,1.0127943763520595,1.0463849284960751,1.3253931042892222,1.021269558071103,1.5023166109274302,1.1215514716250448,1.1779015322362907,1.0076719997595094,1.0133406529236453,1.174624153748033,1.0678687305154262,1.1426875475085292,1.1690002380182722,1.272019576591388,1.2044336960773352,1.0066880759482604,1.0832290954167485,spectral,distance_shell,0.6670094483235844
0.1,0.3,34,1.4933650240384615,1.168582981148187,1.2065202538737037,1.1689182646296905,1.0630058883986513,1.0948370075898548,1.030961815269391,1.010279728629528,1.0611629301934629,1.0148960144611998,1.0801092427493417,1.0824696993566891,1.248807519304271,1.0072494346380074,1.2144746186957716,1.1066190617376725,1.1125444256680128,1.1233392631559378,1.0257162709407799,1.0334635795539275,pca1d,bernoulli,0.4861155894004541
0.1,0.3,35,1.1487847977941175,1.1770274128464273,1.647589008540874,1.0622356858786288,1.1188021182873191,1.102024068829503,1.0142078266751602,1.1479851917168156,1.21133035832606,1.2172872480920482,1.2629479982931504,1.270930191236109,1.0076503781863848,1.1399701087592673,1.0977320846290322,1.0400834184415089,1.310141132257684,1.2463870566141815,1.089627384021471,1.133768310746299,minibatch_partial,distance_shell,0.6399386303544892
0.1,0.3,36,1.015000673076923,1.1422202911192167,1.6538218514150944,1.0708269797897756,1.1438048257611446,1.1040332794697645,1.1447569241688227,1.4625790203354363,1.0915641470646056,1.1023631761052042,1.235244177597795,1.005836915599793,1.1184326597251897,1.0843240180695066,1.3029941086641514,1.2661192206621565,1.1539319495107783,1.0557721423866615,1.018629618794636,1.2351297710177658,minibatch,distance_shell,0.6479849358153014
0.1,0.3,37,1.2975703125,1.1424011484436634,1.1267417279411767,1.0151308955182587,1.0823677595363985,1.26220682071428,1.068373946921081,1.0250057663951684,1.0580598101651904,1.2393251575856654,1.1160929394553063,1.6374159659696295,1.0625582217016813,1.3334408915713183,1.0860515075356447,1.2636534367908647,1.1975138556937686,1.0232107224474392,1.0723156508779912,1.0356581281669635,gmm,minibatch,0.6222850704513707
0.1,0.3,38,1.2412235956346944,1.0046229967587608,1.1181418013978954,1.1509444863920708,1.1662314880627858,1.220772223956861,1.1960942425103467,1.403592118760847,1.2716099473979865,1.2289445782198198,1.0912047004266652,1.3526780724765906,1.0572022125601503,1.3918778233814855,1.3526978509131435,1.4430546717007313,1.2836913232303906,1.142279893076345,1.2632732558032909,1.0034910280331104,zorder,random_proj,0.4395636436676209
0.1,0.3,39,1.0842117510305016,1.036420634699135,1.4252176418911533,1.1168390978611427,1.085009486823792,1.1957098187237183,1.1641786487485373,1.47587211320494,1.2161806065249536,1.1628939287454547,1.135639463781945,1.0076348741501895,1.1258553548839754,1.2781190970794354,1.03173820428147,1.1711159792548655,1.0476905975052264,1.1278555294908372,1.054439816929751,1.1267204604873358,minibatch,kde_pilot,0.46823723905475045
0.1,0.3,40,1.150414471165892,1.1116596906660359,1.5330043528761064,1.1665434139120099,1.014031152423131,1.0499689251018547,1.1661376530571477,1.2513266314109486,1.2848857138852843,1.1095519506987046,1.1336423782485034,1.1209641311806355,1.087825691513613,1.3731113169069027,1.0960489971243723,1.190548245243117,1.1584818726607573,1.000215673533224,1.0381709297561355,1.209293864867124,sparse_rp,distance_shell,0.5327886793428824
0.1,0.3,41,1.0375499710004783,1.079813450417958,1.5736174560173921,1.2967545145693031,1.1784796131208926,1.074877331303112,1.0690195248935133,1.7363409191113364,1.0927081438979827,1.2690817020072254,1.2014558001834517,1.0202064311315773,1.0377672475719184,1.225704357820777,1.2802220469812253,1.0164382426741736,1.0430341444663846,1.3541523131672597,1.038202260127922,1.047612217778558,random_proj,kde_pilot,0.7199026764371628
0.1,0.3,42,1.09539375,1.2464175610368418,1.0511305812716922,1.2985215666653886,1.1174423257949284,1.1152122933162132,1.1171734641537616,1.1817959999146286,1.0688081633589464,1.17390836181898,1.0987220069567631,1.2745244362082007,1.0348277656105997,1.1305191211883976,1.3031258130262582,1.9795095161908653,1.255641260938073,1.0952492459128969,1.1745143545174364,1.108624498891579,minibatch_partial,random_proj,0.9446817505802656
0.1,0.3,43,1.1109096301631407,1.0106781312743518,2.3581740933098594,1.0261433927228534,1.043180606930981,1.1321831963511133,1.007935166421577,1.0664868888127932,1.1505883557680538,1.2829810568581341,1.0553115019532917,1.151681595302994,1.210934778197178,1.073110443029857,1.030451488993383,1.0564065725945064,1.2101493681339093,1.130886577509307,1.1131150811689106,1.138874465609305,hybrid,distance_shell,1.3502389268882824
0.1,0.3,44,1.0730513571376146,1.0189011378805828,1.7913269268205165,1.1020347356263305,1.0542188246083153,1.0916492003756597,1.05051546985484,1.0798870613316571,1.1211119475357845,1.2113148590811644,1.2020286965270408,1.0804128211602615,1.0388106398051882,1.124882464565063,1.025951424958954,1.0574740714818551,1.1936399780090583,1.2038422725150515,1.0566404006726933,1.2639877003063418,birch,distance_shell,0.7724257889399337
0.1,0.3,45,1.0303835641891892,1.052961678648091,1.2234471512681158,1.134429319909493,1.192306124776105,1.050155144502105,1.012199809993335,1.4327634846767594,1.1512471972302798,1.1616992278229838,1.0245519310982596,1.1606499584061907,1.197857046817254,1.300128237075296,1.1218338664479837,1.2468142052929954,1.0591252880336077,1.0351880379932177,1.039596769897641,1.0286591471262014,hybrid,kde_pilot,0.4205636746834245
0.1,0.3,46,1.0104692269736841,1.2789361874337177,1.0810162374161074,1.1986559265862307,1.0584648221171225,1.0311109092596584,1.1474063555388014,1.3460350797619394,1.0286044218013752,1.0100596313552186,1.1875712111806178,1.1621705739764796,1.173630366981113,1.0003769314022462,1.1169167480833844,1.3373773429656048,1.261521169967065,1.2345000532939658,1.1973173974909601,1.2652438619170785,pca1d,kde_pilot,0.3456581483596932
0.1,0.3,47,1.0456300844594593,1.015802722159102,1.223813986607143,1.2127698428516167,1.092771412748447,1.427016864631719,1.2080888106051277,1.1069302347994672,1.0255873131597706,1.0371748032790817,1.4341151638102758,1.1853067924933223,1.2773949796356554,1.0995469143942231,1.894371352656024,1.3252819784842578,1.7243395119144027,1.1103585573903747,1.0614164266526644,1.0136163461426095,zorder,pq,0.8807550065134144
0.1,0.3,48,1.2618968541666666,1.1386647084653512,1.1723916826923078,1.0709434183741648,1.0453550768384243,1.0624327023572633,1.1356518485119498,1.2929213001743867,1.036446390306468,1.2185734192600226,1.146268145228366,1.223117875609448,1.3902186689323743,1.074686485783303,1.2439034910973115,1.058023178349567,1.0092791285658007,1.0598079646580785,1.0641104239680403,1.0395803842647144,sobol,minibatch_partial,0.3809395403665736
0.1,0.3,49,1.127669713998293,1.1156746240675317,1.5841074553785544,1.0617757024111223,1.0064149108378329,1.0265682972454415,1.1478848072280463,1.3221143742127106,1.2850960546156656,1.5048368670556131,1.1420099759944222,1.0913540192997078,1.0619107744802252,1.063078789695589,1.4309104598900015,1.2687237554028994,1.259889242061222,1.0704206957340063,1.054720130213209,1.0307971662278328,hdbscan,distance_shell,0.5776925445407215
0.1,0.3,50,1.0684248074624392,1.1213639609585335,1.0566639438291139,1.0722838240138695,1.1060598611274546,1.132211133958397,1.1199548480209558,1.1350448563171904,1.3189664581107168,1.1437528749330133,1.044597683162523,1.0748479004163785,1.0849038463352787,1.050422138678881,1.1893392748010558,1.0109452169200281,1.0680531470124819,1.1172823482742507,1.001528706954881,1.0244346378394182,spectral,kdtree,0.3174377511558357
0.1,0.3,51,1.0656773263888888,1.2845466445026288,1.5445401250000002,1.1507257582867119,1.0167875948291016,1.2229310646142404,1.0357658711993718,1.3798980025832195,1.3635449728924187,1.169646802521264,1.0518387071089492,1.1240303805681828,1.0909843022867192,1.1507140613336795,1.147611050022206,1.1060164647544821,1.0404081238002971,1.0563522045880296,1.1894488444798137,1.3122499682105664,hdbscan,distance_shell,0.5277525301708985
0.1,0.3,52,1.3149158548362483,1.0605469963710092,1.0934904017857143,1.301332343576672,1.0330037771693246,1.0887112562043861,1.0374685581008936,1.0083363942177896,1.0088842346394502,1.3325340737583995,1.005677127792619,1.0207000576930152,1.2103870724289953,1.0597491634507497,1.186012605910467,1.1128339794032531,1.1993847320561144,1.08042822462384,1.0124187859037468,1.1874616096583095,lsh,km20,0.3268569459657804
