dataset,selectivity,query_id,mode,q_error,bern_q,method_minus_bern,rank
DEEP,0.01,13,minibatch_partial,1.2493263501817244,1.8275690579262007,-0.5782427077444763,1.0
DEEP,0.01,13,pca1d,1.5151066311914867,1.8275690579262007,-0.312462426734714,10.0
DEEP,0.01,13,pq,1.8683378974802687,1.8275690579262007,0.04076883955406796,14.0
DEEP,0.01,13,random20,1.47311634758438,1.8275690579262007,-0.3544527103418207,9.0
DEEP,0.01,13,random_proj,5.393205744053996,1.8275690579262007,3.5656366861277955,21.0
DEEP,0.01,13,sobol,3.678427465913347,1.8275690579262007,1.8508584079871464,20.0
DEEP,0.01,13,sparse_rp,2.289824561403509,1.8275690579262007,0.46225550347730815,16.0
DEEP,0.01,13,spectral,3.083034103285888,1.8275690579262007,1.2554650453596872,19.0
DEEP,0.01,13,zorder,1.3380353269111378,1.8275690579262007,-0.4895337310150629,4.0
DEEP,0.01,14,birch,2.6463741563785663,1.7403236914600553,0.906050464918511,20.0
DEEP,0.01,14,distance_shell,1.6401837581505632,1.7403236914600553,-0.10013993330949211,7.0
DEEP,0.01,14,gmm,2.407665605297839,1.7403236914600553,0.6673419138377839,19.0
DEEP,0.01,14,hdbscan,1.702615985092113,1.7403236914600553,-0.037707706367942295,9.0
DEEP,0.01,14,hilbert,1.8431510675183762,1.7403236914600553,0.10282737605832093,12.0
DEEP,0.01,14,hybrid,1.6245457492048287,1.7403236914600553,-0.11577794225522653,6.0
DEEP,0.01,14,kde_pilot,1.6838463196978544,1.7403236914600553,-0.05647737176220091,8.0
DEEP,0.01,14,kdtree,1.7276343630891862,1.7403236914600553,-0.012689328370869113,11.0
DEEP,0.01,14,km20,1.8977673261666994,1.7403236914600553,0.15744363470664413,14.0
DEEP,0.01,14,lsh,2.0857728096952486,1.7403236914600553,0.3454491182351933,16.0
DEEP,0.01,14,minibatch,1.4973607499519863,1.7403236914600553,-0.24296294150806896,4.0
DEEP,0.01,14,minibatch_partial,2.2517096618422157,1.7403236914600553,0.5113859703821604,18.0
DEEP,0.01,14,pca1d,1.4484496136006875,1.7403236914600553,-0.2918740778593678,3.0
DEEP,0.01,14,pq,1.8742069808905935,1.7403236914600553,0.13388328943053818,13.0
DEEP,0.01,14,random20,1.5964788794291656,1.7403236914600553,-0.14384481203088972,5.0
DEEP,0.01,14,random_proj,2.1606636252088145,1.7403236914600553,0.4203399337487592,17.0
DEEP,0.01,14,sobol,1.7074577850498216,1.7403236914600553,-0.03286590641023368,10.0
DEEP,0.01,14,sparse_rp,1.1260481712756467,1.7403236914600553,-0.6142755201844086,1.0
DEEP,0.01,14,spectral,1.9975958511845753,1.7403236914600553,0.25727215972452,15.0
DEEP,0.01,14,zorder,1.3258649223487582,1.7403236914600553,-0.4144587691112971,2.0
DEEP,0.01,15,birch,1.5794808836674374,1.7132354388036206,-0.13375455513618317,13.0
DEEP,0.01,15,distance_shell,1.3720129870129871,1.7132354388036206,-0.3412224517906335,6.0
DEEP,0.01,15,gmm,1.6959112936711702,1.7132354388036206,-0.017324145132450397,16.0
DEEP,0.01,15,hdbscan,1.5255405946076597,1.7132354388036206,-0.18769484419596094,12.0
DEEP,0.01,15,hilbert,1.2549722239665368,1.7132354388036206,-0.45826321483708377,2.0
DEEP,0.01,15,hybrid,1.9127135394648787,1.7132354388036206,0.19947810066125804,18.0
DEEP,0.01,15,kde_pilot,1.584485012648666,1.7132354388036206,-0.12875042615495458,15.0
DEEP,0.01,15,kdtree,1.4602452570018734,1.7132354388036206,-0.25299018180174726,9.0
DEEP,0.01,15,km20,1.1929995362279064,1.7132354388036206,-0.5202359025757142,1.0
DEEP,0.01,15,lsh,1.746098952667701,1.7132354388036206,0.032863513864080485,17.0
DEEP,0.01,15,minibatch,1.3172305191185283,1.7132354388036206,-0.3960049196850923,3.0
DEEP,0.01,15,minibatch_partial,1.420390832324527,1.7132354388036206,-0.2928446064790937,7.0
DEEP,0.01,15,pca1d,1.3316793431273353,1.7132354388036206,-0.38155609567628535,4.0
DEEP,0.01,15,pq,1.4287063392232442,1.7132354388036206,-0.2845290995803764,8.0
DEEP,0.01,15,random20,2.326046461377404,1.7132354388036206,0.6128110225737835,19.0
DEEP,0.01,15,random_proj,1.5832667733903794,1.7132354388036206,-0.12996866541324126,14.0
DEEP,0.01,15,sobol,5.248398525574936,1.7132354388036206,3.5351630867713157,20.0
DEEP,0.01,15,sparse_rp,1.3510526315789475,1.7132354388036206,-0.3621828072246731,5.0
DEEP,0.01,15,spectral,1.516656885936238,1.7132354388036206,-0.19657855286738268,11.0
DEEP,0.01,15,zorder,1.5125841327197596,1.7132354388036206,-0.20065130608386106,10.0
DEEP,0.01,16,birch,1.3953989559831905,1.5544749823819592,-0.15907602639876872,9.0
DEEP,0.01,16,distance_shell,1.4389806998557,1.5544749823819592,-0.11549428252625926,10.0
DEEP,0.01,16,gmm,1.4747252383610585,1.5544749823819592,-0.07974974402090074,12.0
DEEP,0.01,16,hdbscan,1.2493742265688672,1.5544749823819592,-0.30510075581309204,4.0
DEEP,0.01,16,hilbert,1.8325648615896224,1.5544749823819592,0.27808987920766315,17.0
DEEP,0.01,16,hybrid,1.5516267835878608,1.5544749823819592,-0.0028481987940984776,14.0
DEEP,0.01,16,is_p50_clip,1.2495574154071003,1.5544749823819592,-0.30491756697485894,5.0
DEEP,0.01,16,is_p50_noclip,4.866297992307748,1.5544749823819592,3.311823009925789,22.0
DEEP,0.01,16,kde_pilot,1.1244200097982229,1.5544749823819592,-0.4300549725837364,2.0
DEEP,0.01,16,kdtree,1.925868774209904,1.5544749823819592,0.37139379182794485,18.0
DEEP,0.01,16,km20,1.2232510089804545,1.5544749823819592,-0.3312239734015048,3.0
DEEP,0.01,16,lsh,1.1073079671309345,1.5544749823819592,-0.44716701525102476,1.0
DEEP,0.01,16,minibatch,1.9504221232246366,1.5544749823819592,0.39594714084267735,19.0
DEEP,0.01,16,minibatch_partial,1.4734736827932702,1.5544749823819592,-0.08100129958868907,11.0
DEEP,0.01,16,pca1d,1.3645946649259877,1.5544749823819592,-0.18988031745597156,8.0
DEEP,0.01,16,pq,3.0288734022404467,1.5544749823819592,1.4743984198584874,21.0
DEEP,0.01,16,random20,1.4924637215706242,1.5544749823819592,-0.06201126081133501,13.0
DEEP,0.01,16,random_proj,1.740568078668885,1.5544749823819592,0.18609309628692583,15.0
DEEP,0.01,16,sobol,1.7588538811879544,1.5544749823819592,0.20437889880599514,16.0
DEEP,0.01,16,sparse_rp,1.3004341361879272,1.5544749823819592,-0.254040846194032,7.0
DEEP,0.01,16,spectral,1.286592508121908,1.5544749823819592,-0.2678824742600512,6.0
DEEP,0.01,16,zorder,2.5163572135541856,1.5544749823819592,0.9618822311722264,20.0
DEEP,0.01,17,birch,1.6073108355868313,1.6507892513990075,-0.04347841581217615,10.0
DEEP,0.01,17,distance_shell,1.976374875124875,1.6507892513990075,0.32558562372586763,18.0
DEEP,0.01,17,gmm,2.4429544745614535,1.6507892513990075,0.7921652231624461,20.0
DEEP,0.01,17,hdbscan,1.7079837373862616,1.6507892513990075,0.057194485987254184,13.0
DEEP,0.01,17,hilbert,1.362763503096558,1.6507892513990075,-0.28802574830244954,5.0
DEEP,0.01,17,hybrid,1.8534340459982872,1.6507892513990075,0.20264479459927975,16.0
DEEP,0.01,17,is_p50_clip,1.2987606226984902,1.6507892513990075,-0.3520286287005172,2.0
DEEP,0.01,17,is_p50_noclip,6.936927055245015,1.6507892513990075,5.286137803846007,22.0
DEEP,0.01,17,kde_pilot,1.2771138519029546,1.6507892513990075,-0.3736753994960529,1.0
DEEP,0.01,17,kdtree,1.7927787430606064,1.6507892513990075,0.1419894916615989,15.0
DEEP,0.01,17,km20,1.588260167587897,1.6507892513990075,-0.06252908381111055,9.0
DEEP,0.01,17,lsh,2.35732038477052,1.6507892513990075,0.7065311333715125,19.0
DEEP,0.01,17,minibatch,1.919952678375165,1.6507892513990075,0.2691634269761576,17.0
DEEP,0.01,17,minibatch_partial,1.493442533326732,1.6507892513990075,-0.1573467180722754,6.0
DEEP,0.01,17,pca1d,1.4962852955914483,1.6507892513990075,-0.15450395580755916,7.0
DEEP,0.01,17,pq,1.6651278890994383,1.6507892513990075,0.014338637700430867,12.0
DEEP,0.01,17,random20,1.7124867475808478,1.6507892513990075,0.061697496181840394,14.0
DEEP,0.01,17,random_proj,1.638048125759564,1.6507892513990075,-0.012741125639443407,11.0
DEEP,0.01,17,sobol,2.7741360347533917,1.6507892513990075,1.1233467833543842,21.0
DEEP,0.01,17,sparse_rp,1.496842105263158,1.6507892513990075,-0.15394714613584948,8.0
DEEP,0.01,17,spectral,1.3313664495017796,1.6507892513990075,-0.3194228018972278,4.0
DEEP,0.01,17,zorder,1.2996145808971158,1.6507892513990075,-0.35117467050189166,3.0
DEEP,0.01,18,birch,1.888879659507395,1.6842326324469181,0.20464702706047677,15.0
DEEP,0.01,18,distance_shell,1.494199134199134,1.6842326324469181,-0.19003349824778404,8.0
DEEP,0.01,18,gmm,1.399536727004343,1.6842326324469181,-0.28469590544257506,4.0
DEEP,0.01,18,hdbscan,1.6037604753131993,1.6842326324469181,-0.0804721571337188,11.0
DEEP,0.01,18,hilbert,1.194613625600251,1.6842326324469181,-0.48961900684666704,2.0
DEEP,0.01,18,hybrid,1.4467570120017106,1.6842326324469181,-0.23747562044520754,6.0
DEEP,0.01,18,kde_pilot,4.6411166412375895,1.6842326324469181,2.9568840087906714,20.0
DEEP,0.01,18,kdtree,2.255110470841424,1.6842326324469181,0.5708778383945057,18.0
DEEP,0.01,18,km20,1.8314753632276264,1.6842326324469181,0.14724273078070826,14.0
DEEP,0.01,18,lsh,1.535168192745148,1.6842326324469181,-0.1490644397017702,10.0
DEEP,0.01,18,minibatch,1.5022652407164703,1.6842326324469181,-0.18196739173044785,9.0
DEEP,0.01,18,minibatch_partial,1.8199386187604447,1.6842326324469181,0.1357059863135266,13.0
DEEP,0.01,18,pca1d,1.400139952577163,1.6842326324469181,-0.28409267986975517,5.0
DEEP,0.01,18,pq,1.9197683735066233,1.6842326324469181,0.2355357410597052,16.0
DEEP,0.01,18,random20,1.2959399653688755,1.6842326324469181,-0.38829266707804266,3.0
DEEP,0.01,18,random_proj,2.3572333194908395,1.6842326324469181,0.6730006870439214,19.0
DEEP,0.01,18,sobol,1.4596197916272966,1.6842326324469181,-0.22461284081962152,7.0
DEEP,0.01,18,sparse_rp,1.1817454653583108,1.6842326324469181,-0.5024871670886073,1.0
DEEP,0.01,18,spectral,1.6965424437624421,1.6842326324469181,0.012309811315524,12.0
DEEP,0.01,18,zorder,2.1258928158665475,1.6842326324469181,0.4416601834196294,17.0
DEEP,0.01,19,birch,1.5805588833035606,1.710458480913026,-0.12989959760946546,13.0
DEEP,0.01,19,distance_shell,1.3854069264069264,1.710458480913026,-0.3250515545060997,7.0
DEEP,0.01,19,gmm,1.3449705723348786,1.710458480913026,-0.3654879085781475,3.0
DEEP,0.01,19,hdbscan,1.4060120104641214,1.710458480913026,-0.3044464704489047,8.0
DEEP,0.01,19,hilbert,1.528672035933353,1.710458480913026,-0.1817864449796731,11.0
DEEP,0.01,19,hybrid,1.3851190150733979,1.710458480913026,-0.32533946583962825,6.0
DEEP,0.01,19,is_p200_clip,1.5427509823360956,1.710458480913026,-0.16770749857693046,12.0
DEEP,0.01,19,is_p200_noclip,4.968317392710093,1.710458480913026,3.257858911797067,22.0
DEEP,0.01,19,kde_pilot,1.3685448671288993,1.710458480913026,-0.34191361378412677,5.0
DEEP,0.01,19,kdtree,1.752058487901769,1.710458480913026,0.041600006988743,16.0
DEEP,0.01,19,km20,1.633402120328859,1.710458480913026,-0.0770563605841672,15.0
DEEP,0.01,19,lsh,2.1630642602798784,1.710458480913026,0.4526057793668523,19.0
DEEP,0.01,19,minibatch,1.2799732530979846,1.710458480913026,-0.4304852278150415,2.0
DEEP,0.01,19,minibatch_partial,1.1892031567609318,1.710458480913026,-0.5212553241520943,1.0
DEEP,0.01,19,pca1d,1.360863693606882,1.710458480913026,-0.349594787306144,4.0
DEEP,0.01,19,pq,2.691663157894737,1.710458480913026,0.9812046769817109,21.0
DEEP,0.01,19,random20,1.5255899984604038,1.710458480913026,-0.18486848245262233,10.0
DEEP,0.01,19,random_proj,1.812124912625377,1.710458480913026,0.10166643171235079,17.0
DEEP,0.01,19,sobol,1.4790751507222675,1.710458480913026,-0.23138333019075863,9.0
DEEP,0.01,19,sparse_rp,2.3707181088314004,1.710458480913026,0.6602596279183743,20.0
DEEP,0.01,19,spectral,2.0785386538802033,1.710458480913026,0.3680801729671772,18.0
DEEP,0.01,19,zorder,1.5938106088144188,1.710458480913026,-0.11664787209860727,14.0
DEEP,0.01,20,birch,2.137587098721866,1.5246999212908305,0.6128871774310356,15.0
DEEP,0.01,20,distance_shell,1.1547338011450914,1.5246999212908305,-0.36996612014573915,1.0
DEEP,0.01,20,gmm,2.0682251179226654,1.5246999212908305,0.5435251966318349,14.0
DEEP,0.01,20,hdbscan,1.4169945377167936,1.5246999212908305,-0.10770538357403692,6.0
DEEP,0.01,20,hilbert,1.3328681785189507,1.5246999212908305,-0.19183174277187987,4.0
DEEP,0.01,20,hybrid,1.240560186058706,1.5246999212908305,-0.28413973523212444,3.0
DEEP,0.01,20,kde_pilot,1.4141727710282335,1.5246999212908305,-0.11052715026259707,5.0
DEEP,0.01,20,kdtree,1.2398863521944468,1.5246999212908305,-0.2848135690963838,2.0
DEEP,0.01,20,km20,1.4333574036192904,1.5246999212908305,-0.09134251767154011,8.0
DEEP,0.01,20,lsh,2.49493739187685,1.5246999212908305,0.9702374705860193,17.0
DEEP,0.01,20,minibatch,2.4574177527766574,1.5246999212908305,0.9327178314858269,16.0
DEEP,0.01,20,minibatch_partial,1.4193883687561308,1.5246999212908305,-0.1053115525346997,7.0
DEEP,0.01,20,pca1d,2.0283384656003447,1.5246999212908305,0.5036385443095142,13.0
DEEP,0.01,20,pq,1.6116923955755804,1.5246999212908305,0.08699247428474988,9.0
DEEP,0.01,20,random20,1.6961595151655668,1.5246999212908305,0.1714595938747363,10.0
DEEP,0.01,20,random_proj,3.1641315768739964,1.5246999212908305,1.6394316555831658,19.0
DEEP,0.01,20,sobol,3.146064382411484,1.5246999212908305,1.6213644611206532,18.0
DEEP,0.01,20,sparse_rp,1.7725393993458218,1.5246999212908305,0.2478394780549913,11.0
DEEP,0.01,20,spectral,3.4177408620047443,1.5246999212908305,1.8930409407139137,20.0
DEEP,0.01,20,zorder,1.9694916101330642,1.5246999212908305,0.44479168884223363,12.0
DEEP,0.01,21,birch,2.29342795994301,1.7335666185666185,0.5598613413763913,20.0
DEEP,0.01,21,distance_shell,1.4556810966810967,1.7335666185666185,-0.27788552188552185,8.0
DEEP,0.01,21,gmm,1.3648303569496787,1.7335666185666185,-0.36873626161693984,5.0
DEEP,0.01,21,hdbscan,1.7045385076601498,1.7335666185666185,-0.02902811090646873,13.0
DEEP,0.01,21,hilbert,1.7006119231203214,1.7335666185666185,-0.032954695446297144,12.0
DEEP,0.01,21,hybrid,1.181317317368066,1.7335666185666185,-0.5522493011985525,2.0
DEEP,0.01,21,kde_pilot,1.2801006174251979,1.7335666185666185,-0.45346600114142066,4.0
DEEP,0.01,21,kdtree,1.8673423998958167,1.7335666185666185,0.1337757813291982,15.0
DEEP,0.01,21,km20,1.265138390678451,1.7335666185666185,-0.4684282278881675,3.0
DEEP,0.01,21,lsh,1.4310553942157733,1.7335666185666185,-0.3025112243508452,7.0
DEEP,0.01,21,minibatch,1.0981130225230993,1.7335666185666185,-0.6354535960435193,1.0
DEEP,0.01,21,minibatch_partial,1.9868570098576996,1.7335666185666185,0.2532903912910811,18.0
DEEP,0.01,21,pca1d,1.938628803711648,1.7335666185666185,0.20506218514502939,17.0
DEEP,0.01,21,pq,2.1797049285759846,1.7335666185666185,0.4461383100093661,19.0
DEEP,0.01,21,random20,1.543036804429411,1.7335666185666185,-0.1905298141372076,9.0
DEEP,0.01,21,random_proj,1.6012808536424015,1.7335666185666185,-0.13228576492421706,10.0
DEEP,0.01,21,sobol,1.6283526044653502,1.7335666185666185,-0.1052140141012683,11.0
DEEP,0.01,21,sparse_rp,1.388157894736842,1.7335666185666185,-0.3454087238297765,6.0
DEEP,0.01,21,spectral,1.8942247390833806,1.7335666185666185,0.1606581205167621,16.0
DEEP,0.01,21,zorder,1.7413159099342443,1.7335666185666185,0.00774929136762581,14.0
DEEP,0.01,22,birch,1.4607459609512812,1.612377932145374,-0.15163197119409277,14.0
DEEP,0.01,22,distance_shell,1.926025641025641,1.612377932145374,0.31364770888026716,17.0
DEEP,0.01,22,gmm,2.253050045860863,1.612377932145374,0.6406721137154892,20.0
DEEP,0.01,22,hdbscan,2.051232988138538,1.612377932145374,0.4388550559931639,18.0
DEEP,0.01,22,hilbert,1.2284610983102129,1.612377932145374,-0.38391683383516106,6.0
DEEP,0.01,22,hybrid,1.174550692244868,1.612377932145374,-0.43782723990050587,3.0
DEEP,0.01,22,is_p50_clip,1.0585022940564526,1.612377932145374,-0.5538756380889214,1.0
DEEP,0.01,22,is_p50_noclip,1.0784846633227905,1.612377932145374,-0.5338932688225835,2.0
DEEP,0.01,22,kde_pilot,1.2257129191408889,1.612377932145374,-0.3866650130044851,5.0
DEEP,0.01,22,kdtree,1.3700545191347622,1.612377932145374,-0.24232341301061178,10.0
DEEP,0.01,22,km20,1.4428732878071586,1.612377932145374,-0.16950464433821533,13.0
DEEP,0.01,22,lsh,3.0906900972125584,1.612377932145374,1.4783121650671844,21.0
DEEP,0.01,22,minibatch,1.1830439258554126,1.612377932145374,-0.4293340062899613,4.0
DEEP,0.01,22,minibatch_partial,1.84692362281702,1.612377932145374,0.2345456906716461,16.0
DEEP,0.01,22,pca1d,2.1191832018802375,1.612377932145374,0.5068052697348635,19.0
DEEP,0.01,22,pq,3.424136791415826,1.612377932145374,1.811758859270452,22.0
DEEP,0.01,22,random20,1.4138951253603094,1.612377932145374,-0.19848280678506458,11.0
DEEP,0.01,22,random_proj,1.795583386034226,1.612377932145374,0.18320545388885212,15.0
DEEP,0.01,22,sobol,1.3098384615549787,1.612377932145374,-0.3025394705903952,8.0
DEEP,0.01,22,sparse_rp,1.22938150460898,1.612377932145374,-0.38299642753639396,7.0
DEEP,0.01,22,spectral,1.4317373422934048,1.612377932145374,-0.18064058985196918,12.0
DEEP,0.01,22,zorder,1.3636026138834976,1.612377932145374,-0.24877531826187638,9.0
DEEP,0.01,23,birch,2.4948118040672562,1.7001434611899728,0.7946683428772834,20.0
DEEP,0.01,23,distance_shell,1.7772328420643029,1.7001434611899728,0.07708938087433004,12.0
DEEP,0.01,23,gmm,1.2716709322614543,1.7001434611899728,-0.4284725289285185,3.0
DEEP,0.01,23,hdbscan,1.421490995324111,1.7001434611899728,-0.2786524658658618,5.0
DEEP,0.01,23,hilbert,1.6012239245286608,1.7001434611899728,-0.09891953666131204,8.0
DEEP,0.01,23,hybrid,2.24367044134505,1.7001434611899728,0.5435269801550773,18.0
DEEP,0.01,23,is_p200_clip,4.669048505216002,1.7001434611899728,2.9689050440260285,21.0
DEEP,0.01,23,is_p200_noclip,19.67142259752428,1.7001434611899728,17.971279136334307,22.0
DEEP,0.01,23,kde_pilot,2.0318277647884178,1.7001434611899728,0.3316843035984449,17.0
DEEP,0.01,23,kdtree,1.1536412461791756,1.7001434611899728,-0.5465022150107972,1.0
DEEP,0.01,23,km20,1.8740741735586144,1.7001434611899728,0.17393071236864155,15.0
DEEP,0.01,23,lsh,2.455774149999905,1.7001434611899728,0.755630688809932,19.0
DEEP,0.01,23,minibatch,1.7897371070250991,1.7001434611899728,0.0895936458351263,13.0
DEEP,0.01,23,minibatch_partial,1.4060177138830032,1.7001434611899728,-0.2941257473069696,4.0
DEEP,0.01,23,pca1d,1.862352389417735,1.7001434611899728,0.16220892822776212,14.0
DEEP,0.01,23,pq,1.7574005716244514,1.7001434611899728,0.057257110434478564,10.0
DEEP,0.01,23,random20,1.7736303125751522,1.7001434611899728,0.07348685138517941,11.0
DEEP,0.01,23,random_proj,1.9674601734709634,1.7001434611899728,0.2673167122809905,16.0
DEEP,0.01,23,sobol,1.6205314449603587,1.7001434611899728,-0.07961201622961411,9.0
DEEP,0.01,23,sparse_rp,1.5852631578947372,1.7001434611899728,-0.11488030329523569,6.0
DEEP,0.01,23,spectral,1.5980721399692877,1.7001434611899728,-0.10207132122068518,7.0
DEEP,0.01,23,zorder,1.177010143592618,1.7001434611899728,-0.5231333175973549,2.0
DEEP,0.01,24,birch,1.388497716683661,1.5761527232457464,-0.18765500656208545,8.0
DEEP,0.01,24,distance_shell,2.3894588744588745,1.5761527232457464,0.8133061512131281,22.0
DEEP,0.01,24,gmm,1.703873985121898,1.5761527232457464,0.12772126187615163,12.0
DEEP,0.01,24,hdbscan,1.8460367082743532,1.5761527232457464,0.2698839850286068,17.0
DEEP,0.01,24,hilbert,1.7392902543639912,1.5761527232457464,0.1631375311182448,13.0
DEEP,0.01,24,hybrid,1.2882158521432576,1.5761527232457464,-0.2879368711024888,4.0
DEEP,0.01,24,is_p50_clip,1.1536233418023576,1.5761527232457464,-0.4225293814433888,2.0
DEEP,0.01,24,is_p50_noclip,1.9749773794145726,1.5761527232457464,0.39882465616882623,18.0
DEEP,0.01,24,kde_pilot,1.1434676390951026,1.5761527232457464,-0.4326850841506438,1.0
DEEP,0.01,24,kdtree,1.2274527066113112,1.5761527232457464,-0.3487000166344352,3.0
DEEP,0.01,24,km20,1.8037490269413632,1.5761527232457464,0.2275963036956168,15.0
DEEP,0.01,24,lsh,1.3290027692315718,1.5761527232457464,-0.2471499540141746,6.0
DEEP,0.01,24,minibatch,1.7472007436645032,1.5761527232457464,0.17104802041875677,14.0
DEEP,0.01,24,minibatch_partial,1.823949470566247,1.5761527232457464,0.2477967473205005,16.0
DEEP,0.01,24,pca1d,1.3514473684210526,1.5761527232457464,-0.22470535482469378,7.0
DEEP,0.01,24,pq,2.0706021052631582,1.5761527232457464,0.49444938201741184,21.0
DEEP,0.01,24,random20,1.985269653686554,1.5761527232457464,0.40911693044080755,20.0
DEEP,0.01,24,random_proj,1.6167607870968048,1.5761527232457464,0.04060806385105842,11.0
DEEP,0.01,24,sobol,1.5646330640487485,1.5761527232457464,-0.011519659196997933,10.0
DEEP,0.01,24,sparse_rp,1.2922717811477846,1.5761527232457464,-0.2838809420979618,5.0
DEEP,0.01,24,spectral,1.9846909582672985,1.5761527232457464,0.40853823502155207,19.0
DEEP,0.01,24,zorder,1.4020839404529586,1.5761527232457464,-0.1740687827927878,9.0
DEEP,0.01,25,birch,1.6289646720484563,1.5086529749320448,0.12031169711641154,12.0
DEEP,0.01,25,distance_shell,1.353668365667732,1.5086529749320448,-0.1549846092643128,5.0
DEEP,0.01,25,gmm,1.457205517745773,1.5086529749320448,-0.05144745718627175,8.0
DEEP,0.01,25,hdbscan,1.7014195048460756,1.5086529749320448,0.19276652991403087,14.0
DEEP,0.01,25,hilbert,1.1806189319241311,1.5086529749320448,-0.3280340430079136,1.0
DEEP,0.01,25,hybrid,1.600102485448026,1.5086529749320448,0.09144951051598116,11.0
DEEP,0.01,25,is_p50_clip,1.2910840561140866,1.5086529749320448,-0.21756891881795815,2.0
