table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,129857,367.2027893066406,2.723562479019165,8023,12426.923896011396,1.5489123639550537,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,210898,366.9675598144531,2.4897570610046387,8022,10290.390365761688,1.2827711749889914,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,793779,355.618896484375,2.6217916011810303,7865,8338.217369727048,1.0601674977402478,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,634727,372.3201599121094,2.382875442504883,8085,0.0,,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,351141,348.8105773925781,2.7925963401794434,8257,8318.130434782608,1.0074034679402457,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.1,611020,378.19769287109375,2.54848575592041,8228,8237.423529411764,1.001145300122966,384,384
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,145860,364.46563720703125,2.7791433334350586,8141,16703.09438437906,2.0517251424123644,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,359095,383.42626953125,2.330082654953003,8021,10363.547021676053,1.2920517418870532,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,286093,385.6861267089844,2.1552388668060303,8295,16578.467656596687,1.9986097235197935,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,781121,408.2724609375,2.2795467376708984,7996,6244.346714456391,1.2805182616603155,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,142780,357.7455749511719,2.7598116397857666,8214,6180.042989417989,1.329116967966846,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,428790,373.8810119628906,2.257038116455078,8003,6196.699074074074,1.291494052613137,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,322723,378.48870849609375,2.8452041149139404,8230,4094.4488017429194,2.010038566484618,385,385
