dataset,sf,method,selectivity,median_qe,mean_qe,n_valid,paired_pct_vs_bern,ci_lo,ci_hi,ci_excludes_0,cohens_d
DEEP,1,lsh,0.01,1.6565463340229085,1.838436451967735,100,17.446290534210355,8.695386762534913,27.266175600139228,True,0.36416443639562557
DEEP,1,lsh,0.05,1.2402561718544207,1.2626717323505956,100,4.380497900623051,1.9931036819456103,6.84007062695721,True,0.34377871017104755
DEEP,1,lsh,0.1,1.1489080557855966,1.1603517174499531,100,1.8952708045218203,0.3785877832487687,3.333812874756163,True,0.2544883124017093
DEEP,1,lsh,0.3,1.0694562235382978,1.070809613120973,100,0.22748184470516705,-0.41716215677602636,0.9329921736063357,False,0.06561296458293668
DEEP,1,lsh,0.5,1.0449407398975334,1.0461111976051893,100,0.05388010628854022,-0.4024145520320871,0.4906458709488584,False,0.023152512226395826
DEEP,1,agglomerative,0.01,1.553266307671696,1.6297580165519934,100,3.4419163968096274,-2.2861799033366443,9.089552763129653,False,0.1260425869069765
DEEP,1,agglomerative,0.05,1.1834875367103068,1.201308449090518,100,-0.6667454851276879,-2.4917043305567224,1.1430747017968295,False,-0.07114584294924499
DEEP,1,agglomerative,0.1,1.1082440102784747,1.1186380245892271,100,-1.77471146560199,-3.017898722092313,-0.5297910489425273,True,-0.27985736495416563
DEEP,1,agglomerative,0.3,1.0506312613529207,1.0532166071684745,100,-1.4277108472128424,-1.9915207858455628,-0.8851762561783555,True,-0.513768388759217
DEEP,1,agglomerative,0.5,1.0375547381094652,1.0376524640353095,100,-0.7566540673202272,-1.1618492980590656,-0.3718054146744543,True,-0.3545553116388256
DEEP,1,minibatch_partial,0.01,1.604622441701752,1.6987199435498688,100,7.951591451237181,1.726088173261692,14.926846801374404,True,0.243534139297232
DEEP,1,minibatch_partial,0.05,1.1632485942465598,1.1878628836983922,100,-1.7256289692478046,-3.687989353510876,0.1498947067876817,False,-0.17587589626868272
DEEP,1,minibatch_partial,0.1,1.1080234401693643,1.1161556326802111,100,-1.988155706903431,-3.288088014058575,-0.8255339573317595,True,-0.3199421369865639
DEEP,1,minibatch_partial,0.3,1.0500746703412027,1.050476672845599,100,-1.6805090405195935,-2.259015320057522,-1.113798057607354,True,-0.5779527344394746
DEEP,1,minibatch_partial,0.5,1.033743884828797,1.0359727362570528,100,-0.9182215028258597,-1.3589530194440187,-0.5296836782303134,True,-0.43918166378887985
DEEP,1,distance_shell,0.01,1.5722174237224382,1.6318838131946967,100,3.32888776693423,-0.8802596070164401,8.064483597371817,False,0.15299087106187415
DEEP,1,distance_shell,0.05,1.252832086804246,1.263222379268528,100,4.476600052992626,2.609565300622771,6.23085044201125,True,0.47732603022359815
DEEP,1,distance_shell,0.1,1.197159056488164,1.2084477022021085,100,6.0672850830125675,4.667685352268353,7.432419120097391,True,0.8590927931673971
DEEP,1,distance_shell,0.3,1.1296539551989975,1.1359470296925651,100,6.311145923387727,5.407826370472446,7.278492105589914,True,1.3320888675810925
DEEP,1,distance_shell,0.5,1.074696629774241,1.0793895991577582,100,3.2322112117124755,2.7192391593247627,3.706376870621883,True,1.296924614382802
DEEP,1,pca_kmeans,0.01,1.5616589353416175,1.6365328722105368,100,4.185740257131222,-1.7399902997753005,10.214627409474005,False,0.14342838595334959
DEEP,1,pca_kmeans,0.05,1.1781460930365562,1.187853280949954,100,-1.6973431415195495,-3.6401568328078153,0.3341815661815521,False,-0.165913412340986
DEEP,1,pca_kmeans,0.1,1.1062408214812733,1.1088550123185856,100,-2.6437262011907254,-3.8151126873295302,-1.6023100576434819,True,-0.4513854526269214
DEEP,1,pca_kmeans,0.3,1.0523753345065732,1.0553688122548164,100,-1.2282926464453192,-1.82047397001062,-0.6469237851477855,True,-0.4272349390675492
DEEP,1,pca_kmeans,0.5,1.0369059375040268,1.039304472538645,100,-0.5975132135780051,-1.0651842330305614,-0.13995328520742845,True,-0.2653808654248033
DEEP,1,hilbert,0.01,1.5736118866085573,1.665957475251752,100,5.5279909191487,0.21685634141497687,11.194235313932959,True,0.20858757385768786
DEEP,1,hilbert,0.05,1.1884091654135203,1.1943464283473395,100,-1.1623151834759766,-3.092584378528213,0.6589054163269981,False,-0.1235625309915708
DEEP,1,hilbert,0.1,1.1204263589049455,1.126492550370173,100,-1.0669657513839974,-2.379289312701274,0.2482171776045882,False,-0.1659340713668579
DEEP,1,hilbert,0.3,1.0498970086962756,1.053590254130194,100,-1.3970146184822325,-1.9226772618545034,-0.8675627877277455,True,-0.5184399716731235
DEEP,1,hilbert,0.5,1.0366232152849326,1.0371140442055333,100,-0.8089765786563653,-1.210411260566033,-0.3938560430094033,True,-0.3951626327425531
DEEP,1,halton,0.01,2.1179580091918084,3.3523251413551867,100,111.36859534587983,62.39521197309425,173.06318017605105,True,0.4056684595533409
DEEP,1,halton,0.05,1.2828431795089794,1.2948360202968419,100,6.989470359849179,4.719197199081947,9.50294848485726,True,0.5865359884504235
