dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,642763,8090,10209.354484658015,1.2619721241851687,383,383,partsupp_deep_sift_1,1.160635232925415,507.8333435058594
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,193392,8219,5595.511592552952,1.468855861354776,383,383,partsupp_deep_sift_1,1.2071903944015503,551.7854614257812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,203755,7921,7444.320978396471,1.0640325723443225,383,383,partsupp_deep_sift_1,1.3400602340698242,458.30963134765625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,94462,7624,5399.177852463375,1.4120668383838384,383,383,partsupp_deep_sift_1,1.1491119861602783,470.1179504394531
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,590890,8071,9838.501864488817,1.2189941598920602,383,383,partsupp_deep_sift_1,1.2978947162628174,571.0032348632812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,783383,8150,6086.345942776896,1.3390628920250895,383,383,partsupp_deep_sift_1,1.150227427482605,510.24749755859375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,737605,7921,8442.350823851822,1.0658188137674312,383,383,partsupp_deep_sift_1,1.238210678100586,456.04693603515625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,516560,7902,6980.75520318497,1.131969216796875,383,383,partsupp_deep_sift_1,1.197317361831665,541.2479248046875
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,137642,7907,6484.467137958538,1.2193754447014298,383,383,partsupp_deep_sift_1,1.2696336507797241,562.4058837890625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,37803,7999,8507.79540388168,1.0636073764072609,383,383,partsupp_deep_sift_1,1.3029752969741821,575.6770629882812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,254800,8304,8933.185174075765,1.0757689275139408,383,383,partsupp_deep_sift_1,1.2096027135849,533.5266723632812
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,605930,7993,5759.1230426276,1.3878849159564395,383,383,partsupp_deep_sift_1,1.2198346853256226,551.7850952148438
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,209329,7887,8278.739373777174,1.049668996294811,383,383,partsupp_deep_sift_1,1.1634966135025024,482.88226318359375
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,766585,8283,7018.931208202388,1.1800941987179485,383,383,partsupp_deep_sift_1,1.2398511171340942,549.4696044921875
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,488782,8138,7776.997593548256,1.0464192514025243,383,383,partsupp_deep_sift_1,1.1352602243423462,455.7926025390625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,374559,7870,10209.354484658015,1.2972496168561647,383,383,partsupp_deep_sift_1,1.1832988262176514,471.97265625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,111780,8237,8720.490288978723,1.0586973763480299,383,383,partsupp_deep_sift_1,1.1348025798797607,481.65673828125
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,178188,7795,10787.448274921773,1.3838933001823954,383,383,partsupp_deep_sift_1,1.2225490808486938,590.5484619140625
partsupp_deep_sift_1,adaptive_sampling,0.01,0.1,539857,8016,6108.160802786848,1.3123426607142858,383,383,partsupp_deep_sift_1,1.2806941270828247,558.6079711914062
