dataset,mode,selectivity,seed,query_id,true_card,est,q_error,sample_size_used_t1,sample_size_used_t2,table,D1_target,D2_target
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7385883,80429,56346.770113003884,1.4273932620929117,385,385,partsupp_deep_sift_10,1.1777342557907104,450.46942138671875
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,1110231,78307,63147.242368021594,1.240069986645299,385,385,partsupp_deep_sift_10,1.2301665544509888,546.38427734375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,4260736,79280,92292.12346095464,1.164128701576118,385,385,partsupp_deep_sift_10,1.2347526550292969,567.0369262695312
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7241835,79963,95206.61157024793,1.1906333125351467,385,385,partsupp_deep_sift_10,1.2067705392837524,531.5641479492188
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,5886526,80481,82577.16309664362,1.0260454404970567,385,385,partsupp_deep_sift_10,1.0852018594741821,548.0302734375
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,7903428,80402,65629.9544611233,1.225080843955592,385,385,partsupp_deep_sift_10,1.1325520277023315,483.0943908691406
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,2010126,78819,74319.44678697924,1.0605434163943357,385,385,partsupp_deep_sift_10,1.1659375429153442,469.8636779785156
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,64433,80315,65935.41438008304,1.218085921732837,383,383,partsupp_deep_sift_10,1.2458291053771973,515.2754516601562
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,6427842,80597,52192.05257381262,1.5442389410919541,383,383,partsupp_deep_sift_10,1.127610683441162,518.9891967773438
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,1934109,80308,60209.01362747036,1.3338202232789855,383,383,partsupp_deep_sift_10,1.1786408424377441,476.6014099121094
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,2037726,78032,87041.29143971259,1.115456369690801,383,383,partsupp_deep_sift_10,1.253166913986206,593.3135986328125
partsupp_deep_sift_10,adaptive_sampling,0.01,0.2,944719,78844,109837.82015011349,1.3931030915493061,383,383,partsupp_deep_sift_10,1.0694438219070435,531.5699462890625
