dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.1,53,1.1741876602172852,791128,207792.2077922078,3.8073034999999997
DEEP,bernoulli,0.01,0.1,54,0.8718985319137573,788179,831168.8311688312,1.0545432334137692
DEEP,bernoulli,0.01,0.1,55,1.1019874811172485,808339,1038961.038961039,1.2853036151429524
DEEP,bernoulli,0.01,0.1,56,0.8947871923446655,798086,415584.4155844156,1.9203944375
DEEP,bernoulli,0.01,0.1,57,0.8886144757270813,781519,831168.8311688312,1.0635299092777415
DEEP,bernoulli,0.01,0.1,58,0.8731727600097656,806789,1038961.038961039,1.2877729356263399
DEEP,bernoulli,0.01,0.1,59,1.1355830430984497,826942,1662337.6623376624,2.010222799588922
DEEP,bernoulli,0.01,0.1,60,1.1273690462112427,812499,1038961.038961039,1.2787228525340204
DEEP,bernoulli,0.01,0.1,61,0.8497591614723206,792034,623376.6233766234,1.2705545416666666
DEEP,bernoulli,0.01,0.1,62,1.061623215675354,817671,831168.8311688312,1.0165076554859243
DEEP,bernoulli,0.01,0.1,63,0.9138950705528259,773255,623376.6233766234,1.2404298958333333
DEEP,bernoulli,0.01,0.1,64,1.0238635540008545,808177,831168.8311688312,1.0284490045730468
DEEP,bernoulli,0.01,0.1,65,0.995049774646759,785852,207792.2077922078,3.7819127499999996
DEEP,bernoulli,0.01,0.1,66,1.0423569679260254,824086,1662337.6623376624,2.0171895437341036
DEEP,bernoulli,0.01,0.1,67,0.8531287908554077,773534,1038961.038961039,1.3431355815788821
DEEP,bernoulli,0.01,0.1,68,1.026185393333435,812325,831168.8311688312,1.0231974039563367
DEEP,bernoulli,0.01,0.1,69,1.0778130292892456,807369,207792.2077922078,3.8854633124999998
DEEP,bernoulli,0.01,0.1,70,0.9392199516296387,815100,415584.4155844156,1.9613343749999999
DEEP,bernoulli,0.01,0.1,71,1.1126935482025146,804010,831168.8311688312,1.0337792206176928
DEEP,bernoulli,0.01,0.1,72,0.8116902709007263,793587,623376.6233766234,1.2730458125
DEEP,bernoulli,0.01,0.1,73,1.0847119092941284,818604,623376.6233766234,1.31317725
DEEP,bernoulli,0.01,0.1,74,1.084493637084961,771787,1246753.2467532468,1.6154110483245334
DEEP,bernoulli,0.01,0.1,75,0.9825398325920105,787772,415584.4155844156,1.8955763749999999
DEEP,bernoulli,0.01,0.1,76,1.0988355875015259,825674,1038961.038961039,1.25831870564053
DEEP,bernoulli,0.01,0.1,77,0.9421959519386292,831425,623376.6233766234,1.3337442708333334
DEEP,bernoulli,0.01,0.1,78,0.9616003036499023,794671,1246753.2467532468,1.5688923425584258
DEEP,bernoulli,0.01,0.1,79,1.117599368095398,789751,415584.4155844156,1.9003383437499999
DEEP,bernoulli,0.01,0.1,80,1.0440267324447632,804273,623376.6233766234,1.2901879375
DEEP,bernoulli,0.01,0.1,81,1.1377819776535034,801816,623376.6233766234,1.2862465
DEEP,bernoulli,0.01,0.1,82,1.1230645179748535,775713,623376.6233766234,1.2443729374999999
DEEP,bernoulli,0.01,0.1,83,1.146628737449646,775564,831168.8311688312,1.0716959930693422
DEEP,bernoulli,0.01,0.1,84,0.9406066536903381,829084,1454545.4545454546,1.7544005849171551
DEEP,bernoulli,0.01,0.1,85,1.2056602239608765,809053,831168.8311688312,1.02733545412826
DEEP,bernoulli,0.01,0.1,86,0.8337226510047913,769284,831168.8311688312,1.0804447137452895
DEEP,bernoulli,0.01,0.1,87,0.8667172193527222,772398,415584.4155844156,1.8585826875
DEEP,bernoulli,0.01,0.1,88,1.0538183450698853,840946,1246753.2467532468,1.482560410244233
DEEP,bernoulli,0.01,0.1,89,1.1256043910980225,806071,207792.2077922078,3.8792166874999996
DEEP,bernoulli,0.01,0.1,90,1.1381089687347412,767464,623376.6233766234,1.2311401666666666
