cell,dataset,sf,dim,type_label,single_multi,mode,method,sample_selection_method_raw,paradigm,K,alpha,sel,ensemble_strategy,n_queries,trials,qe_trim,qe_mean,qe_median,final_size,size_median,size_min,size_max,trial_qe_list,trial_size_list,eta_final,content_hash,stage_source,file_path
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,mhist2,mhist2,P6,,,0.01,simple_average,1000,10,1.5452324320272912,1.543037060331407,1.5362834000867294,423.0,389.5,338.0,682.0,"[1.5850254721279888, 1.5278330241756757, 1.5921560372727595, 1.5844669559475133, 1.4763551098229815, 1.5175265270209628, 1.5390857056498026, 1.5199126252106763, 1.5545280515620543, 1.533481094523656]","[393, 386, 364, 348, 682, 481, 338, 464, 363, 411]",0.08179069375972306,65988b7d8f9ba3bbbbf67cba276a9145,v10,_internal/cache/rq3/server_sync/v10_full16/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_mhist2.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,minibatch_partial,minibatch_partial,P1,,,0.01,simple_average,1000,10,1.5879599909291167,1.587802859318783,1.5900694874578525,403.9,413.0,297.0,581.0,"[1.6593159120673833, 1.6785336172384735, 1.6090735228964106, 1.5857001012681198, 1.4958150485164246, 1.5309772005063276, 1.5667327085287774, 1.539527087256154, 1.6179145212621742, 1.594438873647585]","[297, 301, 322, 311, 581, 473, 443, 485, 384, 442]",0.08179069375972306,d2832b27e84b099fbbff71851c51e72e,v10,_internal/cache/rq3/server_sync/v10_full16/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_minibatch_partial.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,pca1d,pca1d,P4,,,0.01,simple_average,1000,10,1.5367055270862493,1.5343919712404914,1.558586616054967,383.9,364.5,294.0,598.0,"[1.476599492734177, 1.5575921622200684, 1.561412362615936, 1.4849190098766787, 1.562861735261295, 1.4836269954262995, 1.5659928910920773, 1.5176579903077747, 1.5595810698898658, 1.57367600298074]","[598, 351, 376, 414, 352, 416, 294, 389, 353, 296]",0.08179069375972306,dedca7d4b833a404a810240287ecb388,v7_extras,_internal/cache/rq3/server_sync/v7_extras/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_pca1d.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,rabitq_strat,rabitq_strat,P6,,,0.01,simple_average,1000,10,1.5443735564635315,1.5473419236953716,1.546548238804387,438.7,428.5,350.0,556.0,"[1.5373838372543487, 1.5548341188113877, 1.5706091335461079, 1.5530716698443356, 1.531105348037687, 1.5785989566249046, 1.489360579825042, 1.6345044177729948, 1.4839263674724719, 1.540024807764438]","[455, 495, 436, 545, 421, 356, 402, 350, 556, 371]",0.08179069375972306,d78bfbbf9dd7731626ed143192f0c039,v10,_internal/cache/rq3/server_sync/v10_full16/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_rabitq_strat.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,rsvd,rsvd,P4,,,0.01,simple_average,1000,10,1.5717622872340569,1.5533483437622828,1.5751777626851708,858.6,413.5,278.0,4077.0,"[1.6183729890610046, 1.324628438503925, 1.5953514471753438, 1.6018383572384056, 1.5441412828860963, 1.6347567012464481, 1.6149759993980073, 1.5550040781949979, 1.5317032013074863, 1.512710942611113]","[332, 4077, 417, 369, 1246, 278, 380, 410, 520, 557]",0.08179069375972306,0cea8a260ad4a3a0e278778b752960ef,v10,_internal/cache/rq3/server_sync/v10_full16/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_rsvd.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,skilling_hilbert,skilling_hilbert,P2,,,0.01,simple_average,1000,10,1.519688733285801,1.516864743591255,1.5204769926608657,377.0,381.0,239.0,561.0,"[1.5824580853164236, 1.5328942489862645, 1.5031923005208865, 1.5229706953136075, 1.5494108791336574, 1.4286794843097192, 1.4886019609510244, 1.5194857960592354, 1.5201710803103547, 1.5207829050113766]","[301, 318, 393, 402, 239, 561, 405, 369, 443, 339]",0.08179069375972306,8db596d01e1a0b05d20b2ad3523d399b,v10,_internal/cache/rq3/server_sync/v10_full16/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_skilling_hilbert.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,sparse_rp,sparse_rp,P4,,,0.01,simple_average,1000,10,1.515404678937234,1.5083023052630238,1.5224950517004043,400.3,403.0,297.0,556.0,"[1.4876842883341204, 1.5183654066933543, 1.5391886844247122, 1.4788301754647832, 1.5289925207856367, 1.5047010490090738, 1.417925036091708, 1.5418605850406577, 1.5266246967074544, 1.5388506100787371]","[421, 370, 426, 422, 385, 342, 556, 297, 358, 426]",0.08179069375972306,4ebf9180e5e559a9a3570cae3811d597,v7_extras,_internal/cache/rq3/server_sync/v7_extras/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_sparse_rp.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,zorder_morton,zorder_morton,P2,,,0.01,simple_average,1000,10,1.5146061415555807,1.5161975800714163,1.5177165891882944,399.4,407.0,324.0,555.0,"[1.539744474486268, 1.5273573966452496, 1.4877061280595143, 1.4880742498280428, 1.5063953488657853, 1.478466854059282, 1.5666598142102348, 1.5156999828101516, 1.5321383561831958, 1.5197331955664373]","[382, 325, 339, 409, 324, 555, 409, 415, 405, 431]",0.08179069375972306,76d1b489392082188439ad9c0fe9d7fd,v10,_internal/cache/rq3/server_sync/v10_full16/A6-WIKI-sf1/A6-WIKI-sf1_CaseB_zorder_morton.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,B1,_baseline_b1,_baseline_b1,Pother,,,0.1,,1000,10,1.298910565524244,1.2984661037585654,1.2994570157048673,280.2,262.0,238.0,336.0,"[1.2939197718510063, 1.302563370350515, 1.305881061419605, 1.3041344906485621, 1.3061156803314364, 1.2954114785863524, 1.3026776235678437, 1.2903460667108506, 1.2963506610592195, 1.2872608330602628]","[238, 263, 275, 259, 261, 336, 260, 252, 334, 324]",0.08179069375972306,6802f2cd18a49f3391d3f19fd8559f7c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_B1.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,chao_weighted,chao_weighted,P3,,,0.1,simple_average,1000,10,1.1569575941405144,1.1568799043124742,1.1571969144294394,186.4,188.5,162.0,215.0,"[1.1567915423280528, 1.1550272659166363, 1.1579162782135315, 1.1577026716029413, 1.1554489157115742, 1.1623439959902557, 1.1597925720354265, 1.157602286530826, 1.1553792207851277, 1.1507942940103686]","[198, 215, 162, 180, 197, 195, 190, 164, 176, 187]",0.08179069375972306,71e9273b07ad77436b098f38ceb9f71d,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_chao_weighted.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,cum_sqrtf,cum_sqrtf,P5,,,0.1,simple_average,1000,10,1.1548600159368303,1.15507586219899,1.1541091644958708,178.0,175.5,159.0,209.0,"[1.149257832716193, 1.1579966677278752, 1.1542953041367081, 1.1536221662131456, 1.1539230248550332, 1.1510043752449635, 1.1600094489293864, 1.1526737154433317, 1.1626206617790646, 1.1553554249441986]","[177, 173, 177, 181, 159, 209, 164, 163, 174, 203]",0.08179069375972306,16df629f16af47fe2bc09d3625e3a292,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_cum_sqrtf.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,faiss_ivf,faiss_ivf,P2,,,0.1,simple_average,1000,10,1.164181739900915,1.1640961482623977,1.1644197571706876,191.7,184.0,165.0,228.0,"[1.1606062389798313, 1.1663946630345126, 1.165962652070737, 1.1648713456689677, 1.1639681686724075, 1.1652897550380936, 1.1629945455766433, 1.1630462013611795, 1.1609265877847774, 1.166901324436828]","[177, 228, 181, 215, 179, 201, 187, 165, 217, 167]",0.08179069375972306,023c1ff0523110207910b7033503beb8,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_faiss_ivf.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,gmm,gmm,P1,,,0.1,simple_average,1000,10,1.1906025597999055,1.1904233595710463,1.1902032080113343,206.4,210.5,175.0,244.0,"[1.1890226547896263, 1.190340050009801, 1.195043922355118, 1.1930099359684267, 1.1944482503573877, 1.1858739050103022, 1.1843691949560995, 1.188657053756155, 1.193402262494677, 1.1900663660128676]","[221, 198, 178, 211, 184, 228, 244, 215, 175, 210]",0.08179069375972306,2b13b2ba2659c8f377a3af5799ea9972,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_gmm.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,hilbert_real,hilbert_real,P2,,,0.1,simple_average,1000,10,1.1491949913452406,1.1496117784029405,1.1490516011922582,185.4,183.0,174.0,215.0,"[1.1499814348120476, 1.1470897112950136, 1.1477877488765298, 1.1490265820997032, 1.1490766202848135, 1.1475239410876872, 1.1522747849250996, 1.155468141972468, 1.1496428364113498, 1.148245982264693]","[183, 181, 175, 215, 184, 183, 178, 174, 183, 198]",0.08179069375972306,d5977aa8a3437b656f6af6b6b4764ed5,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_hilbert_real.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,hyperloglog,hyperloglog,P9,,,0.1,simple_average,1000,10,1.15884766227621,1.158527287439619,1.157760272809395,202.3,202.5,179.0,224.0,"[1.1522765498709229, 1.1567710903060597, 1.147597066011882, 1.160658083905776, 1.1668945101746298, 1.1574119630801305, 1.1581085825386594, 1.1635349563493123, 1.1552377511517444, 1.1667823210070734]","[189, 203, 202, 212, 179, 214, 197, 212, 224, 191]",0.08179069375972306,f05fae961cf0bc98e395768d26aa3837,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_hyperloglog.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,ica_fastica,ica_fastica,P4,,,0.1,simple_average,1000,10,1.1465926412813312,1.1464686409578633,1.146852654257302,177.5,176.5,159.0,192.0,"[1.1503810697792196, 1.1466680022352325, 1.1458498296827593, 1.1412838767008793, 1.147819138825369, 1.1507785552300471, 1.1411667240979368, 1.1433220805836728, 1.147037306279372, 1.1503798261641445]","[169, 164, 172, 192, 183, 181, 159, 171, 192, 192]",0.08179069375972306,8c129c4320b45526d5b5ed7081252e6a,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_ica_fastica.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,,,0.1,simple_average,1000,10,1.1549410582163413,1.1546173327630433,1.1552505600455762,178.1,182.5,151.0,189.0,"[1.1573877409133602, 1.158012360202497, 1.158060199849182, 1.154282211526776, 1.15201845747201, 1.1555888423334149, 1.15173773319152, 1.1553949829187382, 1.14858466205052, 1.1551061371724143]","[176, 185, 175, 180, 187, 162, 189, 151, 189, 187]",0.08179069375972306,e184147aecf48a2ea32f18c393442289,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_lavallee_hidiroglou.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,mhist2,mhist2,P6,,,0.1,simple_average,1000,10,1.1573078084632984,1.1571810102177589,1.1569053108322491,192.6,192.5,152.0,230.0,"[1.1613114626241086, 1.1561867299543955, 1.1569729356456608, 1.1558263250910001, 1.1594714484118056, 1.1506849649420647, 1.162662669529138, 1.1531205199597767, 1.1587353600008017, 1.1568376860188374]","[152, 200, 171, 195, 188, 219, 166, 230, 190, 215]",0.08179069375972306,14bc71bc7961ab105d73f028a4821a3f,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_mhist2.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,minibatch_partial,minibatch_partial,P1,,,0.1,simple_average,1000,10,1.1667232677692025,1.166928115159176,1.16638808466835,194.1,191.0,180.0,218.0,"[1.1724402819496018, 1.1691407554626876, 1.1630547274885334, 1.1648510398807397, 1.1661713177855872, 1.1659812647937497, 1.1682238582233728, 1.1670934991047734, 1.166604851551113, 1.165719555351598]","[189, 192, 184, 207, 206, 218, 190, 180, 183, 192]",0.08179069375972306,e789104d17efda59e50500e0b79deb88,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_minibatch_partial.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,pca1d,pca1d,P4,,,0.1,simple_average,1000,10,1.156186985122659,1.156550251288133,1.1552664064994738,191.7,187.5,172.0,217.0,"[1.160971119227585, 1.1614708099281137, 1.1523339060407225, 1.1537107191479357, 1.163805690635185, 1.1565612483146088, 1.1536292274381068, 1.1539715646843385, 1.15684728619986, 1.1522009412648748]","[178, 202, 172, 181, 210, 194, 209, 179, 217, 175]",0.08179069375972306,2bb1600540101a392b0a08639989c0cd,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_pca1d.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,rabitq_strat,rabitq_strat,P6,,,0.1,simple_average,1000,10,1.1583932982161675,1.1584745931439033,1.1584189096601718,189.7,183.5,175.0,228.0,"[1.1527757163691559, 1.1586590144053548, 1.161380603964357, 1.1624148914673655, 1.1541160312255447, 1.164823829340539, 1.1581788049149888, 1.1577576829325322, 1.1588716718324537, 1.1557676849867424]","[228, 188, 213, 179, 181, 190, 175, 177, 180, 186]",0.08179069375972306,85f4d928d6a9eba9d27551713708578c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_rabitq_strat.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,rsvd,rsvd,P4,,,0.1,simple_average,1000,10,1.1512628554619175,1.1507256068857685,1.1518950740339862,187.1,188.0,167.0,210.0,"[1.1490400898243447, 1.1539857804254618, 1.1421923031366819, 1.1526021243709028, 1.1501202517615015, 1.15492003115111, 1.1538437556253744, 1.1549609220256642, 1.1511880236970697, 1.1444027868395752]","[197, 200, 167, 194, 191, 178, 176, 185, 173, 210]",0.08179069375972306,443d14cf108d403383ebba924c84985f,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_rsvd.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,skilling_hilbert,skilling_hilbert,P2,,,0.1,simple_average,1000,10,1.152582941527918,1.1526048685034314,1.1528911568096663,188.2,185.5,156.0,216.0,"[1.1559189296565846, 1.1537661751257033, 1.1533499590853549, 1.1498318390165068, 1.1508042449473257, 1.1524323545339776, 1.149466223154384, 1.1507274325988206, 1.154949867648122, 1.1548016592675345]","[156, 170, 204, 171, 208, 193, 216, 171, 178, 215]",0.08179069375972306,46a7e7a02f90df43eb5cab100d79b83e,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_skilling_hilbert.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,sparse_rp,sparse_rp,P4,,,0.1,simple_average,1000,10,1.150830748614969,1.1508051612628791,1.150562756862739,206.8,206.5,180.0,226.0,"[1.1471387458381364, 1.1542668778709049, 1.149748857424751, 1.1534430765208508, 1.1525431557403316, 1.1473415286903383, 1.1498480874789152, 1.1541737744892944, 1.1512774262465628, 1.1482700823287078]","[192, 180, 204, 219, 212, 200, 226, 209, 222, 204]",0.08179069375972306,6cf98dff678aed256aebe2618770ac09,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_sparse_rp.json
A6-WIKI-sf1,WIKI,1,768,Type 1,single,CaseB,zorder_morton,zorder_morton,P2,,,0.1,simple_average,1000,10,1.1525512820203252,1.1523519759428755,1.1536016455697111,194.7,195.0,167.0,217.0,"[1.1592988643226343, 1.1527821691494191, 1.1438106389435179, 1.1558620713007954, 1.158165040873294, 1.1544211219900031, 1.144775245929154, 1.1549953823847054, 1.1527125894614578, 1.1466966350737742]","[197, 196, 192, 189, 194, 217, 200, 167, 181, 214]",0.08179069375972306,06be82144a35bd3032b4695020d26ba1,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf1_sel0.10/A6-WIKI-sf1_CaseB_zorder_morton.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,B1,_baseline_b1,_baseline_b1,Pother,,,0.001,,1000,10,1.7299761330678154,1.7308585241195888,1.7365902729926477,6873.8,7644.5,4550.0,8919.0,"[1.7171358815221134, 1.680805665807342, 1.7297976768066128, 1.7433828691786823, 1.757360145733753, 1.7505542215581242, 1.7649514863325724, 1.8209263096586248, 1.6958211176033229, 1.6478498669947397]","[8543, 8456, 7738, 7551, 4779, 4669, 4881, 4550, 8652, 8919]",0.08179069375972306,2fd9097b42a27b93865d42f0114bd0d7,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_B1.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,chao_weighted,chao_weighted,P3,,,0.001,simple_average,1000,10,1.5051646880321183,1.504275583449353,1.5313312477223433,6183.4,4749.5,4521.0,8696.0,"[1.453433581173901, 1.5384890436657908, 1.533847502045344, 1.4009848357915546, 1.5288149933993425, 1.5519435291337804, 1.4152466003039663, 1.5758422991361043, 1.443699955398717, 1.600453494445031]","[8206, 4554, 4667, 8667, 4521, 4742, 8696, 4572, 8452, 4757]",0.08179069375972306,9e9283a85143620238a4a26360e6d088,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_chao_weighted.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,cum_sqrtf,cum_sqrtf,P5,,,0.001,simple_average,1000,10,1.5237734623140606,1.5262638254293635,1.5190324437850173,6729.0,6617.0,4449.0,9024.0,"[1.6091185375010604, 1.4210452244111575, 1.4355160893998726, 1.4755807940257741, 1.5963966290569436, 1.422322951334725, 1.493992207056288, 1.6131878096240753, 1.5440726805137468, 1.651405331369989]","[4612, 8895, 9024, 8472, 4751, 8773, 8911, 4641, 4762, 4449]",0.08179069375972306,4a860b71abb1c73817819e50062692e7,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_cum_sqrtf.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,faiss_ivf,faiss_ivf,P2,,,0.001,simple_average,1000,10,2.402600226556588,2.850072278516168,1.9165478111061591,6559.2,6195.5,4626.0,8910.0,"[1.6745405509025708, 1.8914728034090134, 1.6627608982627529, 1.7836280015057084, 1.941622818803305, 6.219654700598681, 1.9901347283808655, 1.9579316174465402, 1.7618165914060182, 7.617160074446226]","[8412, 4764, 8910, 8305, 7469, 4922, 4783, 4626, 8697, 4704]",0.08179069375972306,affb9508e7368538358bc5ffec906772,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_faiss_ivf.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,gmm,gmm,P1,,,0.001,simple_average,1000,10,1.8172823106862903,1.8397917075487698,1.7878373327236292,7596.4,8548.0,4794.0,9096.0,"[1.772524053769662, 1.6726218002464586, 1.6575530988106948, 2.011465393379342, 1.9023417235404652, 1.8031506116775966, 1.944663584096775, 1.7558381236349418, 1.6756531951450815, 2.20210549118668]","[8533, 8914, 9096, 5144, 8513, 8563, 4794, 8647, 8955, 4805]",0.08179069375972306,329a8edb5da49816a3ec2d12de0da296,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_gmm.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,hilbert_real,hilbert_real,P2,,,0.001,simple_average,1000,10,1.5102620497314132,1.510267597331739,1.5304891636914628,6166.0,4687.0,4417.0,8817.0,"[1.564827482708635, 1.4170801179810386, 1.399181845886822, 1.621397729579263, 1.544461019596244, 1.540615717254641, 1.4634115908171363, 1.560811578746415, 1.5203626101282843, 1.4705262806189106]","[4429, 8718, 8817, 4417, 4636, 4447, 8764, 4553, 4738, 8141]",0.08179069375972306,32621114c1b24ad9320cb5728f324292,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_hilbert_real.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,hyperloglog,hyperloglog,P9,,,0.001,simple_average,1000,10,1.584518921133061,1.580356074065761,1.5734879965968278,4970.6,4613.5,4172.0,8815.0,"[1.5843565217430045, 1.5547815651573396, 1.42579284958656, 1.7016165220065607, 1.5586268982348208, 1.555312417341719, 1.5971216518191955, 1.6492996845374295, 1.5626194714506512, 1.614033158780328]","[4361, 4687, 8815, 4172, 4661, 4770, 4532, 4454, 4688, 4566]",0.08179069375972306,77b46bdde3f0400c50bfb79de5ce3ac5,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_hyperloglog.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,ica_fastica,ica_fastica,P4,,,0.001,simple_average,1000,10,1.480058057105249,1.4828678417010208,1.4771531980047086,6194.2,4746.5,4260.0,8811.0,"[1.6015245409819536, 1.3866894191862624, 1.4733097325903854, 1.394219010738414, 1.4119876371144466, 1.4809966634190317, 1.516896526442925, 1.4237413528080352, 1.5699904428909168, 1.5693230908378377]","[4437, 8811, 4657, 8666, 8767, 4724, 4769, 8340, 4511, 4260]",0.08179069375972306,1c130ba7dc38bad0504568a82d537552,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_ica_fastica.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,,,0.001,simple_average,1000,10,1.5311832077534189,1.5248016710029255,1.5280745751809794,5409.2,4774.5,4254.0,8981.0,"[1.583078186923366, 1.547691332535497, 1.4154728610785392, 1.4789858601343406, 1.5778581303637005, 1.517823715764079, 1.574825747753327, 1.527405532647214, 1.4961317251144464, 1.5287436177147447]","[4254, 4572, 8981, 7912, 4788, 4821, 4711, 4459, 4761, 4833]",0.08179069375972306,e8cb16180674fece2cc59eb44da8a678,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_lavallee_hidiroglou.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,mhist2,mhist2,P6,,,0.001,simple_average,1000,10,1.5875455363483464,1.5827532008037961,1.5821438650887252,4984.2,4691.5,4006.0,8596.0,"[1.587188637915406, 1.5770990922620443, 1.567522890578089, 1.6824133463234552, 1.5600858652866427, 1.592995402464954, 1.6724727999121467, 1.609695218247165, 1.5333043841203233, 1.444754370927734]","[4495, 4602, 4839, 4006, 4824, 4781, 4357, 4513, 4829, 8596]",0.08179069375972306,a2a07b8c3ddac9f6afbe5b931407af52,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_mhist2.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,minibatch_partial,minibatch_partial,P1,,,0.001,simple_average,1000,10,1.8735813546419295,1.8700486642306973,1.8712831882007341,9062.9,8901.5,4826.0,12456.0,"[1.8775580709910205, 1.647757894087708, 1.9958015533537503, 2.1156381339043917, 1.8650083054104478, 1.7406076677587443, 2.150187948458969, 1.9897523625233724, 1.561647856712568, 1.756526849106001]","[8733, 8937, 8866, 7419, 9274, 9127, 4826, 8546, 12456, 12445]",0.08179069375972306,b6aeb3fc41cf6ade688a2bc7a7a6d2bd,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_minibatch_partial.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,pca1d,pca1d,P4,,,0.001,simple_average,1000,10,1.554880119149956,1.555533540417066,1.5549368569258406,4565.8,4542.5,4448.0,4739.0,"[1.5775385313768606, 1.5904071019443604, 1.5434878829672967, 1.530087066662218, 1.5738618512099474, 1.5455784340967944, 1.5396311033641998, 1.5258873490266534, 1.564295279754887, 1.564560803767444]","[4463, 4448, 4543, 4621, 4479, 4693, 4739, 4506, 4624, 4542]",0.08179069375972306,a58b3cf259e66a5927c2ff18b7d4778a,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_pca1d.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,rabitq_strat,rabitq_strat,P6,,,0.001,simple_average,1000,10,1.5305032879041636,1.5251781967487417,1.5500264927652028,6886.4,6138.0,4607.0,12903.0,"[1.4470988202872084, 1.3811863547566658, 1.4172795806917713, 1.5822709903519276, 1.5434522370434163, 1.5566007484869895, 1.6265693094974427, 1.5960045744005475, 1.5608191234517765, 1.5405002285196705]","[8502, 12903, 8894, 7395, 4653, 4658, 4801, 7570, 4881, 4607]",0.08179069375972306,2895de2c231cce77c630a866d2765d90,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_rabitq_strat.json
A6-WIKI-sf10,WIKI,10,768,Type 2,single,CaseB,rsvd,rsvd,P4,,,0.001,simple_average,1000,10,1.6201151904106585,1.6157017390421493,1.614831655842909,5335.0,4580.0,4281.0,8594.0,"[1.6254535632310998, 1.6328882926976802, 1.71812374003529, 1.5323455011043772, 1.6042097484547182, 1.5740607426245918, 1.4779721271009343, 1.692020631661264, 1.6971430820803977, 1.6027999614311395]","[4607, 4550, 4357, 8518, 4783, 4617, 8594, 4490, 4281, 4553]",0.08179069375972306,7076686efa247ae4512c88660e0a0111,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A6-WIKI-sf10_sel0.001/A6-WIKI-sf10_CaseB_rsvd.json
