cell,anchor,variant,n_pairs,pairing_valid,anchor_n_timeout,variant_n_timeout,median_diff_ms,anchor_med_ms,variant_med_ms,w_stat,p_value,p_holm,holm_rank,ci_lo_ms,ci_hi_ms,hedges_g,rank_biserial
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:ica_fastica,15,True,0,0,-51.298710983246565,3371.688309009187,3086.1044690245762,53.0,0.7197265625,1.0,277,-218.14111208562585,764.5212987631869,0.21267795794654207,0.11666666666666667
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,373.538775020279,3371.688309009187,3036.804281990044,27.0,0.063720703125,1.0,21,20.856038429580323,1200.3954924348116,0.4074985531969314,0.55
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:mhist2,15,True,0,0,-28.762076166458428,3371.688309009187,3297.5101119372994,47.0,0.48870849609375,1.0,182,-96.82237651955802,791.5057685338734,0.30543410699607065,0.21666666666666667
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:pca1d,15,True,0,0,147.00652402825654,3371.688309009187,2979.089753003791,42.0,0.33026123046875,1.0,113,-192.9174957445745,1234.4999885467882,0.26440284552624843,0.3
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:rabitq_strat,15,True,0,0,145.82299604080617,3371.688309009187,3101.3951039640233,37.0,0.207763671875,1.0,60,-54.43350672003968,859.5349085938261,0.35328152279714575,0.38333333333333336
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:rsvd,15,True,0,0,195.18203486222774,3371.688309009187,3195.7208230160177,39.0,0.25238037109375,1.0,81,-143.43801825249102,459.9671467950489,0.26269974694484927,0.35
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-55.96476804930717,3371.688309009187,3772.6504909805954,59.0,0.97796630859375,1.0,370,-380.3807906449462,672.6910365087676,0.08178171747170056,-0.016666666666666666
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:sparse_rp,15,True,0,0,-150.99012712016702,3371.688309009187,3812.428707955405,42.0,0.33026123046875,1.0,114,-696.6103838120277,509.54415696362616,-0.08884323692718042,-0.3
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,CaseB:zorder_morton,15,True,0,0,15.641783946193755,3371.688309009187,3205.7861760258675,50.0,0.5994873046875,1.0,223,-389.28254195294966,684.6004029825174,0.11552873987101804,0.16666666666666666
tpc_h/q9 SSN sf10 sel0.01 qid0,B1,oracle,15,True,0,0,177.9104268644005,3371.688309009187,3197.866630041972,43.0,0.359130859375,1.0,129,-97.53262370087516,1228.498881673634,0.3241921426930591,0.2833333333333333
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,B1,15,True,0,0,893.9834501361474,4186.571344966069,3371.688309009187,12.0,0.0042724609375,0.56396484375,276,376.3901725457981,1154.5596054679481,0.9119343206242008,0.8
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:chao_weighted,15,True,0,0,1065.181691898033,4186.571344966069,2929.7944610007107,4.0,0.00042724609375,0.07391357421875,234,723.7669389434935,1796.0716279698922,1.0920680824717426,0.9333333333333333
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,1046.8149799853563,4186.571344966069,3079.2779329931363,10.0,0.00262451171875,0.3831787109375,263,481.6887576230026,1580.829574995829,0.8768240155877794,0.8333333333333334
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:hilbert_real,15,True,0,0,979.5960718765855,4186.571344966069,3060.5876280460507,18.0,0.01507568359375,1.0,293,366.8013633727484,1530.7470643710499,0.7263496566573475,0.7
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:hyperloglog,15,True,0,0,996.3990638498217,4186.571344966069,3093.038609949872,11.0,0.00335693359375,0.46661376953125,270,398.28730781989486,1315.1097587979164,0.8758767105220636,0.8166666666666667
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:ica_fastica,15,True,0,0,1134.6173969795927,4186.571344966069,3086.1044690245762,7.0,0.00115966796875,0.18670654296875,245,550.9598596558984,1504.627415113888,0.9819339116016865,0.8833333333333333
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,1129.690364934504,4186.571344966069,3036.804281990044,3.0,0.00030517578125,0.0543212890625,231,836.3544053559114,1885.210514294643,1.133247503276372,0.95
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:mhist2,15,True,0,0,1054.6556500485167,4186.571344966069,3297.5101119372994,9.0,0.00201416015625,0.314208984375,257,559.6786950243404,1616.8629336452188,0.9510566913204053,0.85
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:pca1d,15,True,0,0,1117.5304959760979,4186.571344966069,2979.089753003791,11.0,0.00335693359375,0.46661376953125,269,516.1335973346529,1989.9675909334705,0.7476730690998978,0.8166666666666667
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,1071.674705017358,4186.571344966069,3101.3951039640233,3.0,0.00030517578125,0.0543212890625,232,756.1292690754635,1534.3129115714692,1.3514512542898418,0.95
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:rsvd,15,True,0,0,1118.2990680681542,4186.571344966069,3195.7208230160177,5.0,0.0006103515625,0.103759765625,238,564.1934220919695,1313.7028736999491,1.1809302436548061,0.9166666666666666
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,929.358730907552,4186.571344966069,3772.6504909805954,14.0,0.0067138671875,0.8526611328125,279,364.63134110167937,1396.4915620440538,0.7737277322538495,0.7666666666666667
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:sparse_rp,15,True,0,0,817.7493830444291,4186.571344966069,3812.428707955405,24.0,0.041259765625,1.0,303,120.38059130718466,1210.49225968658,0.5505405429022414,0.6
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,CaseB:zorder_morton,15,True,0,0,944.4803039077669,4186.571344966069,3205.7861760258675,14.0,0.0067138671875,0.8526611328125,280,401.04694755030016,1407.5505931512448,0.8370437542618062,0.7666666666666667
tpc_h/q9 SSN sf10 sel0.01 qid0,baseline,oracle,15,True,0,0,1188.5809630621225,4186.571344966069,3197.866630041972,9.0,0.00201416015625,0.314208984375,256,665.4923108309353,1932.2333275501533,0.9027086902017685,0.85
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:chao_weighted,15,True,0,0,173.91377093736082,5838.271031039767,5659.833646030165,54.0,0.76153564453125,1.0,298,-538.1746458108925,513.1937648026117,0.00466872506977923,0.1
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,246.43495003692806,5838.271031039767,5644.122984958813,44.0,0.389404296875,1.0,141,-167.09339660456558,694.0369679642994,0.2633946004447973,0.26666666666666666
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:hilbert_real,15,True,0,0,256.336075020954,5838.271031039767,5170.7744599552825,55.0,0.803955078125,1.0,307,-489.943124272589,623.6575368060338,0.06083861430069613,0.08333333333333333
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:hyperloglog,15,True,0,0,322.3442710004747,5838.271031039767,4574.438515002839,21.0,0.02557373046875,1.0,12,68.93840734963307,1323.0272654572034,0.5249392147033686,0.65
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:ica_fastica,15,True,0,0,450.5247169872746,5838.271031039767,4904.139803024009,29.0,0.083251953125,1.0,26,60.90965175341505,1224.7916598821741,0.5131550488542682,0.5166666666666667
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,310.93341892119497,5838.271031039767,4894.915106939152,37.0,0.207763671875,1.0,62,-263.14216398944455,738.9273289216601,0.23489906052411172,0.38333333333333336
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:mhist2,15,True,0,0,211.1185430549085,5838.271031039767,5440.914357081056,46.0,0.45428466796875,1.0,171,-146.6253605960325,651.9355995497122,0.2473749991241637,0.23333333333333334
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:pca1d,15,True,0,0,163.85343100409955,5838.271031039767,5137.029079021886,46.0,0.45428466796875,1.0,170,-303.27892608358525,801.4840776661484,0.20309065321342723,0.23333333333333334
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:rabitq_strat,15,True,0,0,-126.83157704304904,5838.271031039767,5726.090151933022,47.0,0.48870849609375,1.0,183,-239.9691437058694,715.8043927336499,0.19868933931161273,0.21666666666666667
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:rsvd,15,True,0,0,172.42704308591783,5838.271031039767,5960.1186629151925,56.0,0.846923828125,1.0,324,-1228.9088058784062,350.9430076519485,-0.21353444248335446,0.06666666666666667
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,238.4018220473081,5838.271031039767,4733.873538090847,42.0,0.33026123046875,1.0,115,-716.9611100697269,933.8276245002634,0.0751544231886643,0.3
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:sparse_rp,15,True,0,0,378.93642007838935,5838.271031039767,5170.797382015735,31.0,0.10699462890625,1.0,33,74.28661045036279,842.6916091495272,0.5462900095430959,0.48333333333333334
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,CaseB:zorder_morton,15,True,0,0,270.5576819134876,5838.271031039767,5415.829222998582,50.0,0.5994873046875,1.0,224,-325.3747216309421,638.3378170139617,0.15023710197817008,0.16666666666666666
tpc_h/q9 SSN sf10 sel0.1 qid0,B1,oracle,15,True,0,0,675.4945499124005,5838.271031039767,4869.31807291694,37.0,0.207763671875,1.0,61,-216.85076910517336,867.5594549552379,0.3100665948951761,0.38333333333333336
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,B1,15,True,0,0,-411.4626490045339,5396.2569299619645,5838.271031039767,47.0,0.48870849609375,1.0,355,-858.6795008450281,757.6725703986205,-0.057236150124095886,-0.21666666666666667
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:chao_weighted,15,True,0,0,-372.1096250228584,5396.2569299619645,5659.833646030165,52.0,0.67877197265625,1.0,373,-1045.2546744362917,844.2702630431927,-0.044743871525198146,-0.13333333333333333
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,152.11945096962154,5396.2569299619645,5644.122984958813,53.0,0.7197265625,1.0,376,-636.4548467922335,950.6652850139646,0.08553228067349035,0.11666666666666667
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:hilbert_real,15,True,0,0,224.73577596247196,5396.2569299619645,5170.7744599552825,59.0,0.97796630859375,1.0,402,-924.1067821334582,908.9557351166133,-0.011996857600709562,-0.016666666666666666
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:hyperloglog,15,True,0,0,163.74994406942278,5396.2569299619645,4574.438515002839,41.0,0.30279541015625,1.0,339,-223.25800678459927,1437.527445297455,0.3319392951575891,0.31666666666666665
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:ica_fastica,15,True,0,0,708.323396043852,5396.2569299619645,4904.139803024009,36.0,0.1876220703125,1.0,327,-82.97101135443275,1170.0384870852574,0.40051709305744937,0.4
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,-335.7644719071686,5396.2569299619645,4894.915106939152,55.0,0.803955078125,1.0,386,-587.6475056922451,998.5834542027437,0.0873638140825687,-0.08333333333333333
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:mhist2,15,True,0,0,-248.55390400625765,5396.2569299619645,5440.914357081056,57.0,0.890380859375,1.0,393,-648.1876296173625,997.8321548712357,0.06597073426415023,-0.05
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:pca1d,15,True,0,0,-84.17285198811442,5396.2569299619645,5137.029079021886,56.0,0.846923828125,1.0,391,-754.2894607925942,1098.779088308607,0.0742867717093201,0.06666666666666667
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,52.32823500409722,5396.2569299619645,5726.090151933022,60.0,1.0,1.0,405,-711.5786405295754,999.3134514391807,0.06159643309940779,0.0
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:rsvd,15,True,0,0,-320.4276569886133,5396.2569299619645,5960.1186629151925,43.0,0.359130859375,1.0,341,-1246.9022842479171,217.4642273393691,-0.2815092819051734,-0.2833333333333333
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,-80.93123696744442,5396.2569299619645,4733.873538090847,52.0,0.67877197265625,1.0,372,-538.6888217033508,609.294537314175,0.029921555458051172,0.13333333333333333
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:sparse_rp,15,True,0,0,110.01816694624722,5396.2569299619645,5170.797382015735,50.0,0.5994873046875,1.0,367,-347.97960675418534,1213.4731907279152,0.21347087030027276,0.16666666666666666
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,CaseB:zorder_morton,15,True,0,0,-140.90496709104627,5396.2569299619645,5415.829222998582,59.0,0.97796630859375,1.0,403,-721.0587728983955,990.9587853004141,0.03187404421075496,-0.016666666666666666
tpc_h/q9 SSN sf10 sel0.1 qid0,baseline,oracle,15,True,0,0,-150.0960880657658,5396.2569299619645,4869.31807291694,55.0,0.803955078125,1.0,385,-545.5373339628568,1139.1837325913364,0.1442482824244219,0.08333333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:chao_weighted,15,True,0,0,214.46354105137289,2053.5503389546648,1768.7601310899481,48.0,0.52447509765625,1.0,195,-533.6115618750531,320.0093693695574,-0.08113627595976775,0.2
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,30.028345994651318,2053.5503389546648,1971.9006199156865,58.0,0.93408203125,1.0,352,-536.6045885146983,206.0282966240386,-0.13546540033954163,0.03333333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:hilbert_real,15,True,0,0,164.7232590476051,2053.5503389546648,1672.2779860720038,37.0,0.207763671875,1.0,63,-55.1416730058069,381.941012716076,0.344004559346237,0.38333333333333336
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:hyperloglog,15,True,0,0,33.40727009344846,2053.5503389546648,1591.9584849616513,42.0,0.33026123046875,1.0,116,-166.7982658641025,362.0561465312492,0.18252115973453892,0.3
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:ica_fastica,15,True,0,0,37.23630902823061,2053.5503389546648,1814.678405993618,46.0,0.45428466796875,1.0,172,-230.75545493183503,613.7211635231506,0.1484565117998304,0.23333333333333334
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,138.55010294355452,2053.5503389546648,1903.8537619635463,40.0,0.27685546875,1.0,91,-160.69280469906516,293.1237691295487,0.1599541752947621,0.3333333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:mhist2,15,True,0,0,-1.3005329528823495,2053.5503389546648,1982.4802880175412,55.0,0.803955078125,1.0,308,-488.6718897286725,274.8048689022349,-0.10185115264767254,0.08333333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:pca1d,15,True,0,0,-3.507222980260849,2053.5503389546648,1927.8543059481308,52.0,0.67877197265625,1.0,254,-436.2668111208283,662.5750595016864,0.08989624861897284,0.13333333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:rabitq_strat,15,True,0,0,-117.25065892096609,2053.5503389546648,1685.83936302457,53.0,0.7197265625,1.0,278,-186.46338329592254,654.9764073347126,0.20465471090675458,0.11666666666666667
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:rsvd,15,True,0,0,273.8412799080834,2053.5503389546648,1467.5162169151008,17.0,0.012451171875,1.0,6,-235.86839178189013,825.5110385942193,0.2606039555546965,0.7166666666666667
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-27.372336015105247,2053.5503389546648,1958.5605430183932,60.0,1.0,1.0,377,-622.1657797174219,252.96865934680667,-0.15541054954134623,0.0
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:sparse_rp,15,True,0,0,-6.639881059527397,2053.5503389546648,1737.2687859460711,49.0,0.5614013671875,1.0,208,-242.76210871971367,644.0491837084597,0.16801962167550946,0.18333333333333332
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,CaseB:zorder_morton,15,True,0,0,-7.867403910495341,2053.5503389546648,1816.5783140575513,45.0,0.42120361328125,1.0,153,-312.69122683481936,349.8860307561698,0.0781617687246327,0.25
tpc_h/q9 YFCC sf10 sel0.001 qid0,B1,oracle,15,True,0,0,143.80383410025388,2053.5503389546648,1979.075116920285,33.0,0.1353759765625,1.0,40,-63.32737905652417,484.0241147350752,0.3459985340783357,0.45
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,B1,15,True,0,0,1003.4365251194686,2847.3501650150865,2053.5503389546648,2.0,0.00018310546875,0.03314208984375,227,762.9021944059059,1789.3115102422103,1.1166621442495248,0.9666666666666667
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:chao_weighted,15,True,0,0,1053.000205080025,2847.3501650150865,1768.7601310899481,11.0,0.00335693359375,0.46661376953125,271,584.0853880842527,1707.9531808969716,0.9836399434411699,0.8166666666666667
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,1092.926352052018,2847.3501650150865,1971.9006199156865,13.0,0.00537109375,0.69287109375,278,506.37012130988296,1765.9347250797628,0.8403342242279305,0.7833333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:hilbert_real,15,True,0,0,1370.6399759976193,2847.3501650150865,1672.2779860720038,1.0,0.0001220703125,0.02471923828125,223,876.064361774673,1965.4172735416794,1.1981483521799359,0.9833333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:hyperloglog,15,True,0,0,1011.0962800681591,2847.3501650150865,1591.9584849616513,1.0,0.0001220703125,0.02471923828125,224,892.8904091978136,1892.6735351411237,1.2591147539818548,0.9833333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:ica_fastica,15,True,0,0,953.9174301316962,2847.3501650150865,1814.678405993618,9.0,0.00201416015625,0.314208984375,258,622.4026710006486,2374.6875789780934,0.7178636415522314,0.85
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,1076.5339290956035,2847.3501650150865,1903.8537619635463,5.0,0.0006103515625,0.103759765625,239,710.3180188582821,1998.7577129902393,0.9503644413711279,0.9166666666666666
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:mhist2,15,True,0,0,1017.8673319751397,2847.3501650150865,1982.4802880175412,10.0,0.00262451171875,0.3831787109375,265,603.6046786775114,1783.4860407050776,0.8795508291557538,0.8333333333333334
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:pca1d,15,True,0,0,998.927709995769,2847.3501650150865,1927.8543059481308,11.0,0.00335693359375,0.46661376953125,272,492.25740475793526,2390.7913906647195,0.6706446738612156,0.8166666666666667
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,807.330439100042,2847.3501650150865,1685.83936302457,0.0,6.103515625e-05,0.02471923828125,211,775.9164393631121,2364.8339899293674,0.801166873113754,1.0
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:rsvd,15,True,0,0,1178.3552238484845,2847.3501650150865,1467.5162169151008,10.0,0.00262451171875,0.3831787109375,264,730.0142522127135,2540.8145946250684,0.7854457719332868,0.8333333333333334
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,1172.9135840432718,2847.3501650150865,1958.5605430183932,16.0,0.01025390625,1.0,287,448.4571230537646,1776.0383411539563,0.7493510141736698,0.7333333333333333
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:sparse_rp,15,True,0,0,1080.8014500653371,2847.3501650150865,1737.2687859460711,9.0,0.00201416015625,0.314208984375,259,617.1605758386431,2429.8998789918055,0.7151153888515906,0.85
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,CaseB:zorder_morton,15,True,0,0,882.8983888961375,2847.3501650150865,1816.5783140575513,11.0,0.00335693359375,0.46661376953125,273,658.7366896840588,2017.5550016002178,0.8879606250851534,0.8166666666666667
tpc_h/q9 YFCC sf10 sel0.001 qid0,baseline,oracle,15,True,0,0,1019.9800480622798,2847.3501650150865,1979.075116920285,0.0,6.103515625e-05,0.02471923828125,210,903.6373812862439,2126.9812399003417,1.0787262354518268,1.0
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:chao_weighted,15,True,0,0,278.36969203781337,3162.4116939492524,2849.1385279921815,44.0,0.389404296875,1.0,142,-295.85421174687025,780.0772598378048,0.21158762970479106,0.26666666666666666
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,136.70584792271256,3162.4116939492524,3191.276437952183,59.0,0.97796630859375,1.0,372,-336.252571810813,443.0818512085048,0.04984837102294243,0.016666666666666666
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:hilbert_real,15,True,0,0,77.82849494833499,3162.4116939492524,3040.9305880311877,54.0,0.76153564453125,1.0,299,-528.9096420605589,456.58729866108234,-0.0339302900927139,0.1
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:hyperloglog,15,True,0,0,270.2589009422809,3162.4116939492524,3055.106949992478,51.0,0.638671875,1.0,234,-409.91641665401403,463.63431569906714,0.04475912663953135,0.15
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:ica_fastica,15,True,0,0,-2.04584002494812,3162.4116939492524,2982.502607977949,56.0,0.846923828125,1.0,325,-605.0188708642963,542.1137757290849,-0.030206780293187345,-0.06666666666666667
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,248.23213799390942,3162.4116939492524,3226.356295053847,57.0,0.890380859375,1.0,342,-514.8675917449873,414.69741141928046,-0.022392604019736338,0.05
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:mhist2,15,True,0,0,-552.5256770197302,3162.4116939492524,3918.7968850601465,44.0,0.389404296875,1.0,143,-617.6274568890221,299.0387839538731,-0.17495366503987278,-0.26666666666666666
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:pca1d,15,True,0,0,175.21791195031255,3162.4116939492524,2812.7700809855014,45.0,0.42120361328125,1.0,154,-308.37164663826115,465.071168049665,0.1213478279536076,0.25
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:rabitq_strat,15,True,0,0,43.52688288781792,3162.4116939492524,3374.4539620820433,54.0,0.76153564453125,1.0,300,-704.0223515210284,217.52223287747847,-0.21403289577055612,-0.1
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:rsvd,15,True,0,0,-544.6927000302821,3162.4116939492524,3890.726067009382,32.0,0.12054443359375,1.0,37,-959.3839706191404,18.802671656982586,-0.43624018178393903,-0.4666666666666667
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,-8.862804039381444,3162.4116939492524,3118.8393980264664,59.0,0.97796630859375,1.0,371,-403.9957990117061,514.2106940226706,0.043024608253949465,0.016666666666666666
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:sparse_rp,15,True,0,0,-499.0758929634467,3162.4116939492524,3931.9642829941586,25.0,0.04791259765625,1.0,17,-812.222867346718,10.890372914727191,-0.4473524111823263,-0.5833333333333334
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,CaseB:zorder_morton,15,True,0,0,-152.54246490076184,3162.4116939492524,3225.0192950014025,57.0,0.890380859375,1.0,341,-570.6943330009623,411.11282397643606,-0.061938894686410645,-0.05
tpc_h/q9 YFCC sf10 sel0.01 qid0,B1,oracle,15,True,0,0,120.836729882285,3162.4116939492524,3685.964234988205,53.0,0.7197265625,1.0,279,-670.9535650784771,290.8942600209653,-0.16475937859026,-0.11666666666666667
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,B1,15,True,0,0,567.4732740735635,3972.294318024069,3162.4116939492524,6.0,0.0008544921875,0.14013671875,244,477.64145324743976,1331.5497310993178,0.9129932226666715,0.9
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:chao_weighted,15,True,0,0,1123.1557900318876,3972.294318024069,2849.1385279921815,4.0,0.00042724609375,0.07391357421875,235,687.0934830710758,1547.1475924279848,1.2160523282043156,0.9333333333333333
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,1070.5586329568177,3972.294318024069,3191.276437952183,5.0,0.0006103515625,0.103759765625,241,527.3778629547451,1333.7856681066721,1.0474161454163289,0.9166666666666666
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:hilbert_real,15,True,0,0,609.5220159040764,3972.294318024069,3040.9305880311877,17.0,0.012451171875,1.0,291,299.8400115964856,1434.7363773653824,0.6955031327263584,0.7166666666666667
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:hyperloglog,15,True,0,0,979.9641540739685,3972.294318024069,3055.106949992478,7.0,0.00115966796875,0.18670654296875,246,516.4404975648115,1264.4136182851312,1.1352073125939584,0.8833333333333333
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:ica_fastica,15,True,0,0,934.3209749786183,3972.294318024069,2982.502607977949,15.0,0.00836181640625,1.0,285,373.40931158415816,1328.2668632063237,0.8017942137008609,0.75
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,912.1036600554362,3972.294318024069,3226.356295053847,8.0,0.00152587890625,0.24261474609375,249,431.34758268948644,1235.5901354357286,0.9910753976589427,0.8666666666666667
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:mhist2,15,True,0,0,1049.0562460618094,3972.294318024069,3918.7968850601465,19.0,0.01806640625,1.0,296,254.0961595741101,1126.956879736195,0.7494711670651275,0.6833333333333333
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:pca1d,15,True,0,0,709.0923569630831,3972.294318024069,2812.7700809855014,10.0,0.00262451171875,0.3831787109375,266,482.01703516417183,1558.7671885317345,0.8386863520512389,0.8333333333333334
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,1031.4830950228497,3972.294318024069,3374.4539620820433,16.0,0.01025390625,1.0,288,194.06900209665764,1089.0634350804598,0.671730518819663,0.7333333333333333
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:rsvd,15,True,0,0,194.2718419013545,3972.294318024069,3890.726067009382,31.0,0.10699462890625,1.0,315,-31.446548466531862,854.821155461832,0.41799377556091966,0.48333333333333334
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,503.3163318876177,3972.294318024069,3118.8393980264664,5.0,0.0006103515625,0.103759765625,240,488.40381064607453,1393.6308412554595,0.9434745253363379,0.9166666666666666
