table_pair,dataset,mode,selectivity,seed,query_id,D_deep_target,D_wiki_target,true_card,est,q_error,method_user,paradigm
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,588557,1.3140754699707031,2.8811392784118652,7889,4464.210526315789,1.7671657627917945,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,263638,1.2552679777145386,3.1491057872772217,8219,16874.78947368421,2.0531438707487784,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,693614,1.2929290533065796,2.3145997524261475,7966,11195.218421052632,1.405375147006356,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,546912,1.2068768739700317,3.094848394393921,7969,7043.0526315789475,1.1314696079750108,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,444449,1.3171755075454712,2.622706890106201,8089,10904.044736842105,1.348008992068501,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,663176,1.187335729598999,2.3369600772857666,7724,6126.668421052633,1.2607178109163817,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,763999,1.129727840423584,2.7435648441314697,8003,10403.247368421053,1.2999184516332691,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,782168,1.2275972366333008,2.321883201599121,7710,8872.263157894737,1.1507474912963342,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,673362,1.3074264526367188,2.6439919471740723,8112,11650.473684210527,1.4362023772448873,WanderJoin,S_MultiRelation
partsupp_deep_1_join_part_wiki_1,partsupp_deep_1_join_part_wiki_1,wander_join,0.01,0.2,83904,1.286946177482605,2.928945541381836,8151,11132.21052631579,1.3657478255816207,WanderJoin,S_MultiRelation
